Week;Year;GID;Name;Pos;Team;h/a;Oppt;FD points;FD salary
6;2016;5481;Louis, Ricardo;WR;cle;a;ten;9;4500
6;2016;5254;Matthews, Jordan;WR;phi;a;was;9;6700
6;2016;5508;Lewis, Roger;WR;nyg;h;bal;8.9;4500
6;2016;5157;Quick, Brian;WR;lar;a;det;8.6;4500
6;2016;3670;Ginn Jr., Ted;WR;car;a;nor;8.5;5900
6;2016;5219;Butler, Brice;WR;dal;a;gnb;8.5;5600
6;2016;3627;Marshall, Brandon;WR;nyj;a;ari;8.5;7500
6;2016;5275;Aiken, Kamar;WR;bal;a;nyg;8.4;5200
6;2016;5500;Rogers, Chester;WR;ind;a;hou;8.3;4500
6;2016;5168;Jones, Marvin;WR;det;h;lar;8.3;7700
6;2016;3946;LaFell, Brandon;WR;cin;a;nwe;8.3;5300
6;2016;3978;Roberts, Andre;WR;det;h;lar;8.3;4500
6;2016;5177;Holmes, Andre;WR;oak;h;kan;8.1;4500
6;2016;5264;Brown, John;WR;ari;h;nyj;7.9;6600
6;2016;3501;Fitzgerald, Larry;WR;ari;h;nyj;7.9;7400
6;2016;3770;Jackson, DeSean;WR;was;h;phi;7.5;6400
6;2016;3748;Royal, Eddie;WR;chi;h;jac;7.4;6300
6;2016;3751;Nelson, Jordy;WR;gnb;h;dal;7.3;8300
6;2016;5209;Patton, Quinton;WR;sfo;a;buf;7.2;4700
6;2016;5506;Peake, Charone;WR;nyj;a;ari;6.8;4500
6;2016;5287;Snead, Willie;WR;nor;h;car;6.7;7000
6;2016;5400;Whitehead, Lucky;WR;dal;a;gnb;6.6;4500
6;2016;3474;Brown, Antonio;WR;pit;a;mia;6.5;9700
6;2016;3830;Maclin, Jeremy;WR;kan;a;oak;6.4;6900
6;2016;5258;Robinson, Allen;WR;jac;a;chi;6.4;8600
6;2016;5151;Hilton, T.Y.;WR;ind;a;hou;6.4;7900
6;2016;3828;Norwood, Jordan;WR;den;a;sdg;6.4;4500
6;2016;5140;Hawkins, Andrew;WR;cle;a;ten;6.3;4600
6;2016;5379;Perriman, Breshad;WR;bal;a;nyg;6.3;4900
6;2016;3983;Sanders, Emmanuel;WR;den;a;sdg;6;6800
6;2016;3826;Edelman, Julian;WR;nwe;h;cin;5.8;7200
6;2016;5420;Enunwa, Quincy;WR;nyj;a;ari;5.7;5900
6;2016;5478;Rogers, Eli;WR;pit;a;mia;5.5;4900
6;2016;5229;Brown, Jaron;WR;ari;h;nyj;5.5;4900
6;2016;5380;Parker, DeVante;WR;mia;h;pit;5.3;6300
6;2016;5136;Baldwin, Doug;WR;sea;h;atl;5.1;7600
6;2016;5186;Kearse, Jermaine;WR;sea;h;atl;5;4600
6;2016;5409;Nelson, J.J.;WR;ari;h;nyj;4.9;4500
6;2016;5378;Agholor, Nelson;WR;phi;a;was;4.9;5500
6;2016;3900;Cruz, Victor;WR;nyg;h;bal;4.6;5500
6;2016;5456;Shepard, Sterling;WR;nyg;h;bal;4.5;6700
6;2016;5387;Hardy, Justin;WR;atl;a;sea;4.5;4600
6;2016;5408;Roberts, Seth;WR;oak;h;kan;4.4;5400
6;2016;5502;Anderson, Robby;WR;nyj;a;ari;4.4;
6;2016;5167;Hogan, Chris;WR;nwe;h;cin;4.4;5600
6;2016;5263;Adams, Davante;WR;gnb;h;dal;4.4;5400
6;2016;5432;Williams, Tyrell;WR;sdg;h;den;4.3;6100
6;2016;5383;Strong, Jaelen;WR;hou;h;ind;4.1;4600
6;2016;5385;Conley, Chris;WR;kan;a;oak;4.1;4600
6;2016;5199;Austin, Tavon;WR;lar;a;det;4.1;5700
6;2016;5386;Lockett, Tyler;WR;sea;h;atl;4;5300
6;2016;3851;Amendola, Danny;WR;nwe;h;cin;4;5100
6;2016;3997;Thomas, Demaryius;WR;den;a;sdg;4;7300
6;2016;5496;Lewis, Tommylee;WR;nor;h;car;3.4;4500
6;2016;5205;Goodwin, Marquise;WR;buf;h;sfo;3.2;5500
6;2016;5339;Wilson, Albert;WR;kan;a;oak;3.1;4500
6;2016;5485;Hill, Tyreek;WR;kan;a;oak;3;4500
6;2016;5382;Green-Beckham, Dorial;WR;phi;a;was;2.8;4800
6;2016;2958;Thomas, De'Anthony;WR;kan;a;oak;2.4;4500
6;2016;5351;Janis, Jeff;WR;gnb;h;dal;2.4;4500
6;2016;5362;Brown, Corey;WR;car;a;nor;2.3;4500
6;2016;5476;Miller, Braxton;WR;hou;h;ind;2.3;4500
6;2016;5384;Dorsett, Phillip;WR;ind;a;hou;2.2;6600
6;2016;5111;Kerley, Jeremy;WR;sfo;a;buf;2.2;5800
6;2016;5212;Stills, Kenny;WR;mia;h;pit;2.2;5500
6;2016;5505;McEvoy, Tanner;WR;sea;h;atl;2.2;5000
6;2016;5169;Streater, Rod;WR;sfo;a;buf;2.1;4500
6;2016;3872;Crabtree, Michael;WR;oak;h;kan;2;7000
6;2016;5475;Higgins, Rashard;WR;cle;a;ten;1.9;4500
6;2016;5428;Marquez, Bradley;WR;lar;a;det;1.8;4500
6;2016;5097;Inman, Dontrelle;WR;sdg;h;den;1.6;5800
6;2016;5489;Marshall, Jalin;WR;nyj;a;ari;1.6;4700
6;2016;5134;Robinson, Aldrick;WR;atl;a;sea;1.3;4500
6;2016;5173;Benjamin, Travis;WR;sdg;h;den;1.2;6000
6;2016;5361;Gabriel, Taylor;WR;atl;a;sea;1.1;4800
6;2016;5326;Coleman, Brandon;WR;nor;h;car;1.1;4500
6;2016;5191;Bellamy, Josh;WR;chi;h;jac;0.7;4500
6;2016;5290;Wright, James;WR;cin;a;nwe;0.6;4500
6;2016;5461;Sharpe, Tajae;WR;ten;h;cle;0.1;5100
6;2016;3949;Mariani, Marc;WR;ten;h;cle;0;4500
6;2016;5160;Thompson, Deonte;WR;chi;h;jac;0;4500
6;2016;5480;Erickson, Alex;WR;cin;a;nwe;0;4500
6;2016;5464;Payton, Jordan;WR;cle;a;ten;0;4500
6;2016;5261;Huff, Josh;WR;phi;a;was;0;4500
6;2016;5350;Abbrederis, Jared;WR;gnb;h;dal;0;4500
6;2016;3732;Weems, Eric;WR;atl;a;sea;0;4500
6;2016;5234;Whalen, Griff;WR;sdg;h;den;0;4500
6;2016;5503;Thomas, Mike;WR;lar;a;det;0;4500
6;2016;5488;Mitchell, Malcolm;WR;nwe;h;cin;0;4500
6;2016;5295;Grant, Ryan;WR;was;h;phi;0;4600
6;2016;3860;Tate, Brandon;WR;buf;h;sfo;0;4500
6;2016;5268;Latimer, Cody;WR;den;a;sdg;0;4500
6;2016;5070;Walters, Bryan;WR;jac;a;chi;0;4500
6;2016;5270;Powell, Walter;WR;buf;h;sfo;0;4500
6;2016;5292;Bersin, Brenton;WR;car;a;nor;0;4500
6;2016;5260;Richardson, Paul;WR;sea;h;atl;0;4500
6;2016;3437;Johnson, Andre;WR;ten;h;cle;0;5300
6;2016;5388;Coates, Sammie;WR;pit;a;mia;0;6400
6;2016;3760;Slater, Matthew;WR;nwe;h;cin;0;4500
6;2016;5365;Ross, Rashad;WR;was;h;phi;0;4500
6;2016;5407;Mumphery, Keith;WR;hou;h;ind;0;4500
6;2016;5474;Carroo, Leonte;WR;mia;h;pit;0;4500
6;2016;5497;Burbridge, Aaron;WR;sfo;a;buf;0;4500
6;2016;5429;Bray, Quan;WR;ind;a;hou;0;4500
6;2016;5486;Grant, Jakeem;WR;mia;h;pit;0;4500
6;2016;5498;Davis, Trevor;WR;gnb;h;dal;0;4500
6;2016;5130;Harris, Dwayne;WR;nyg;h;bal;0;4500
6;2016;5501;Taylor, Jordan;WR;den;a;sdg;-1.4;4500
6;2016;5155;Martin, Keshawn;WR;sfo;a;buf;-2;4500
6;2016;4494;Gronkowski, Rob;TE;nwe;h;cin;25.7;8400
6;2016;4552;Fleener, Coby;TE;nor;h;car;22.6;5600
6;2016;4640;Fiedorowicz, C.J.;TE;hou;h;ind;17.5;5100
6;2016;4675;Henry, Hunter;TE;sdg;h;den;17.3;5400
6;2016;4577;Toilolo, Levine;TE;atl;a;sea;14.4;4500
6;2016;4594;Doyle, Jack;TE;ind;a;hou;13.3;4800
6;2016;4368;Olsen, Greg;TE;car;a;nor;12.4;8100
6;2016;4323;Davis, Vernon;TE;was;h;phi;12;4500
6;2016;4492;Graham, Jimmy;TE;sea;h;atl;11.9;6900
6;2016;4538;Kendricks, Lance;TE;lar;a;det;11.9;4500
6;2016;4482;Dickson, Ed;TE;car;a;nor;9.8;4500
6;2016;4595;Gray, Marqueis;TE;mia;h;pit;9.6;4500
6;2016;4586;Hill, Josh;TE;nor;h;car;9.3;4500
6;2016;4327;Fasano, Anthony;TE;ten;h;cle;8;4500
6;2016;4543;Clay, Charles;TE;buf;h;sfo;7.7;5300
6;2016;4401;Barnidge, Gary;TE;cle;a;ten;7.4;5300
6;2016;4407;Bennett, Martellus;TE;nwe;h;cin;7.3;6600
6;2016;4461;Miller, Zach;TE;chi;h;jac;6.6;5800
6;2016;4516;Pitta, Dennis;TE;bal;a;nyg;6.6;5400
6;2016;4585;Donnell, Larry;TE;nyg;h;bal;6.4;5000
6;2016;4262;Witten, Jason;TE;dal;a;gnb;6.2;5600
6;2016;4626;Swoope, Erik;TE;ind;a;hou;5.2;
6;2016;4582;Kelce, Travis;TE;kan;a;oak;4.7;6400
6;2016;4433;Phillips, John;TE;den;a;sdg;4.6;4600
6;2016;4592;Griffin, Ryan;TE;hou;h;ind;4.6;4500
6;2016;4661;O'Leary, Nick;TE;buf;h;sfo;3.9;4500
6;2016;4534;Thomas, Julius;TE;jac;a;chi;3.8;5700
6;2016;4542;Green, Virgil;TE;den;a;sdg;3.6;4600
6;2016;4651;Walford, Clive;TE;oak;h;kan;3.5;4700
6;2016;4637;Supernaw, Phillip;TE;ten;h;cle;3.5;4500
6;2016;4572;McDonald, Vance;TE;sfo;a;buf;3.5;4600
6;2016;4652;Kroft, Tyler;TE;cin;a;nwe;2.9;4500
6;2016;4569;Ertz, Zach;TE;phi;a;was;2.7;5400
6;2016;4270;Gates, Antonio;TE;sdg;h;den;2.6;5600
6;2016;4360;Walker, Delanie;TE;ten;h;cle;2.6;6700
6;2016;4411;Tamme, Jacob;TE;atl;a;sea;2.6;5300
6;2016;4629;Rodgers, Richard;TE;gnb;h;dal;2.5;5100
6;2016;4670;Tye, Will;TE;nyg;h;bal;2.5;4900
6;2016;4653;James, Jesse;TE;pit;a;mia;2.3;5400
6;2016;4574;Rivera, Mychal;TE;oak;h;kan;2.1;4500
6;2016;4493;Gresham, Jermaine;TE;ari;h;nyj;1.9;4500
6;2016;4576;Sims, Dion;TE;mia;h;pit;1.7;4500
6;2016;4642;Harris, Demetrius;TE;kan;a;oak;1.6;4500
6;2016;4604;Grimble, Xavier;TE;pit;a;mia;1.6;4500
6;2016;4578;Willson, Luke;TE;sea;h;atl;1.4;4500
6;2016;4551;Allen, Dwayne;TE;ind;a;hou;1.4;5800
6;2016;4609;Fells, Darren;TE;ari;h;nyj;1.3;4500
6;2016;4555;Jones, Dominique;TE;mia;h;pit;1.3;
6;2016;4618;Burton, Trey;TE;phi;a;was;1.2;4500
6;2016;4656;Uzomah, C.J.;TE;cin;a;nwe;1.1;4900
6;2016;4628;Perillo, Justin;TE;gnb;h;dal;0.9;4500
6;2016;4495;Harbor, Clay;TE;det;h;lar;0.8;4500
6;2016;4564;Celek, Garrett;TE;sfo;a;buf;0;4700
6;2016;4680;Higbee, Tyler;TE;lar;a;det;0;4500
6;2016;4513;Paulsen, Logan;TE;chi;h;jac;0;4500
6;2016;4588;McGrath, Sean;TE;sdg;h;den;0;4500
6;2016;4662;Momah, Ifeanyi;TE;ari;h;nyj;0;4500
6;2016;4671;Lee, Khari;TE;det;h;lar;0;4500
6;2016;4403;Davis, Kellen;TE;nyj;a;ari;0;4500
6;2016;4324;Lewis, Marcedes;TE;jac;a;chi;0;4500
6;2016;4664;O'Shaughnessy, James;TE;kan;a;oak;0;4500
6;2016;4668;Swaim, Geoff;TE;dal;a;gnb;0;4500
6;2016;5110;Paul, Niles;TE;was;h;phi;0;4500
6;2016;4570;Escobar, Gavin;TE;dal;a;gnb;0;4500
6;2016;4686;Adams, Jerell;TE;nyg;h;bal;0;4500
6;2016;4636;Gillmore, Crockett;TE;bal;a;nyg;0;4900
6;2016;4593;Bostick, Brandon;TE;nyj;a;ari;0;4500
6;2016;4363;Celek, Brent;TE;phi;a;was;0;4500
6;2016;1475;Hamlett, Connor;TE;cle;a;ten;0;4500
6;2016;4565;Harkey, Cory;TE;lar;a;det;0;4500
6;2016;4677;Hooper, Austin;TE;atl;a;sea;0;4500
6;2016;4590;Williams, Brandon;TE;sea;h;atl;0;4500
6;2016;4678;Wick, Cole;TE;det;h;lar;0;4500
6;2016;4450;Johnson, David;TE;pit;a;mia;0;4500
6;2016;6194;Bailey, Dan;PK;dal;a;gnb;13;4800
6;2016;6233;Lambo, Josh;PK;sdg;h;den;13;4500
6;2016;6239;Lutz, Wil;PK;nor;h;car;13;4500
6;2016;6016;Dawson, Phil;PK;sfo;a;buf;12;4500
6;2016;6037;Vinatieri, Adam;PK;ind;a;hou;12;5200
6;2016;6237;Franks, Andrew;PK;mia;h;pit;12;4600
6;2016;6209;Hopkins, Dustin;PK;was;h;phi;11;4900
6;2016;6104;Crosby, Mason;PK;gnb;h;dal;11;4600
6;2016;6206;Tucker, Justin;PK;bal;a;nyg;11;4900
6;2016;6098;Gostkowski, Stephen;PK;nwe;h;cin;10;5000
6;2016;6166;Barth, Connor;PK;chi;h;jac;10;4500
6;2016;6163;Carpenter, Dan;PK;buf;h;sfo;10;4700
6;2016;6167;Hauschka, Steven;PK;sea;h;atl;10;4800
6;2016;6224;Santos, Cairo;PK;kan;a;oak;9;4700
6;2016;6079;Brown, Josh;PK;nyg;h;bal;9;4700
6;2016;6230;Parkey, Cody;PK;cle;a;ten;9;4500
6;2016;6227;McManus, Brandon;PK;den;a;sdg;8;4800
6;2016;6095;Novak, Nick;PK;hou;h;ind;8;4500
6;2016;6211;Sturgis, Caleb;PK;phi;a;was;8;4900
6;2016;6172;Gano, Graham;PK;car;a;nor;7;5000
6;2016;6159;Prater, Matt;PK;det;h;lar;7;4700
6;2016;6071;Bryant, Matt;PK;atl;a;sea;6;4600
6;2016;6236;Myers, Jason;PK;jac;a;chi;5;4600
6;2016;6093;Nugent, Mike;PK;cin;a;nwe;5;4500
6;2016;6048;Janikowski, Sebastian;PK;oak;h;kan;5;4700
6;2016;6229;Catanzaro, Chandler;PK;ari;h;nyj;4;4600
6;2016;6169;Succop, Ryan;PK;ten;h;cle;4;4500
6;2016;6205;Zuerlein, Greg;PK;lar;a;det;4;4500
6;2016;6120;Folk, Nick;PK;nyj;a;ari;3;4500
6;2016;6225;Boswell, Chris;PK;pit;a;mia;1;4800
6;2016;7023;Philadelphia Defense;Def;phi;a;was;14;4500
6;2016;7001;Arizona Defense;Def;ari;h;nyj;12;5400
6;2016;7026;San Diego Defense;Def;sdg;h;den;12;4200
