"","TeamID","Name","Week","Team.x","Opp","Score","PlayerCompletions","PlayerPassingAttempts","PlayerPassingYds","PlayerPassingTDs","PlayerInterceptions","PlayerSacked","FUM.x","PlayerPassRating","Oppt.x","PlayerRushingAttempts","PlayerRushingYds","Avg","PlayerRushingTDs","PlayerReceptions","PlayerReceivingYds","PlayerReceivingTDs","FG.Made","FG.Att","XP.Made","XP.Att","Pts","Year","GID","Pos","Team.y","h.a","Oppt.y","FD.points","FD.salary","TeamID.y","Team","RunDRk","RushingGamesPlayed","RusingPointsperGameGAllowed","TotalRushingPointsAllowed","TotalRushAttemptsAgainst","RushAttemptsAgainstPerGame","RushYdsAllowed","AverageYardsPerCarryAllowed","RushingYardsPerGameAllowed","RushingTDAllowed","LongestRunAllowed","FirstDownsAllowed","FirstDownPercentageAllowed","20yardsRunOrLongerAllowed","40yardsRunOrLongerAllowed","FumblesCaused","PassDRk","PassingGamesPlayed","PassingPointsperGameGAllowed","TotalPassingPointsAllowed","CompletionsAllowed","TotalPassAttemptsAgainst","CompletionPercentageAllowed","PassAttemptsAgainstPerGame","PassingYdsAllowed","AverageYardsPerPassAllowed","PassingYardsPerGameAllowed","PassingTDAllowed","Interceptions","PassingFirstDownsAllowed","PassingFirstDownPercentageAllowed","LongestPassAllowed","20yardsPassOrLongerAllowed","40yardsPassOrLongerAllowed","Sacs","PassDefenseRating","Rk","G","Pts.G","TotPts","Scrm.Plys","Yds.G","Yds.P","X1st.G","X3rd.Md","X3rd.Att","X3rd.Pct","X4th.Md","X4th.Att","X4th.Pct","Pen","Pen.Yds","ToP.G","FUM.y","Lost"
"1",4,"Brown, Jaron",3,"ari","@ BUF","L  18-33",0,0,0,0,0,0,0,0,"buf",0,0,16.3,0,3,49,0,0,0,0,0,0,2016,5229,"WR","ARI","t","sf","6.17500019073486","4700",28,4,13,4,17,68,108,27,384,3.6,96,5,6,19,17.6,1,0,5,17,4,17,68,89,144,61.8,36,4,7.8,260.5,2,4,56,38.9,18,14,2,13,79.2,17,4,17,68,265,356.5,5.4,21,20,55,36,2,5,40,30,209,26,11,4
"2",4,"Brown, John",3,"ari","@ BUF","L  18-33",0,0,0,0,0,0,0,0,"buf",0,0,11.7,0,6,70,0,0,0,0,0,0,2016,5264,"WR","ARI","t","sf","8.14999961853027","6200",28,4,13,4,17,68,108,27,384,3.6,96,5,6,19,17.6,1,0,5,17,4,17,68,89,144,61.8,36,4,7.8,260.5,2,4,56,38.9,18,14,2,13,79.2,17,4,17,68,265,356.5,5.4,21,20,55,36,2,5,40,30,209,26,11,4
"3",4,"Catanzaro, Chandler",3,"ari","@ BUF","L  18-33",0,0,0,0,0,0,0,0,"buf",0,0,0,0,0,0,0,1,1,1,1,4,2016,6229,"K","ARI","t","sf","6.75","4600",28,4,13,4,17,68,108,27,384,3.6,96,5,6,19,17.6,1,0,5,17,4,17,68,89,144,61.8,36,4,7.8,260.5,2,4,56,38.9,18,14,2,13,79.2,17,4,17,68,265,356.5,5.4,21,20,55,36,2,5,40,30,209,26,11,4
"4",4,"Fells, Darren",3,"ari","@ BUF","L  18-33",0,0,0,0,0,0,0,0,"buf",0,0,7.5,0,2,15,0,0,0,0,0,0,2016,4609,"TE","ARI","t","sf","3.10000006357829","4700",28,4,13,4,17,68,108,27,384,3.6,96,5,6,19,17.6,1,0,5,17,4,17,68,89,144,61.8,36,4,7.8,260.5,2,4,56,38.9,18,14,2,13,79.2,17,4,17,68,265,356.5,5.4,21,20,55,36,2,5,40,30,209,26,11,4
"5",4,"Fitzgerald, Larry",3,"ari","@ BUF","L  18-33",0,0,0,0,0,0,0,0,"buf",0,0,8.6,0,7,60,0,0,0,0,0,0,2016,3501,"WR","ARI","t","sf","14.75","7500",28,4,13,4,17,68,108,27,384,3.6,96,5,6,19,17.6,1,0,5,17,4,17,68,89,144,61.8,36,4,7.8,260.5,2,4,56,38.9,18,14,2,13,79.2,17,4,17,68,265,356.5,5.4,21,20,55,36,2,5,40,30,209,26,11,4
"6",4,"Floyd, Michael",3,"ari","@ BUF","L  18-33",0,0,0,0,0,0,0,0,"buf",0,0,16.2,0,4,65,0,0,0,0,0,0,2016,5148,"WR","ARI","t","sf","8.75","6500",28,4,13,4,17,68,108,27,384,3.6,96,5,6,19,17.6,1,0,5,17,4,17,68,89,144,61.8,36,4,7.8,260.5,2,4,56,38.9,18,14,2,13,79.2,17,4,17,68,265,356.5,5.4,21,20,55,36,2,5,40,30,209,26,11,4
"7",4,"Gresham, Jermaine",3,"ari","@ BUF","L  18-33",0,0,0,0,0,0,0,0,"buf",0,0,0,0,0,0,0,0,0,0,0,0,2016,4493,"TE","ARI","t","sf","1.52499997615814","4500",28,4,13,4,17,68,108,27,384,3.6,96,5,6,19,17.6,1,0,5,17,4,17,68,89,144,61.8,36,4,7.8,260.5,2,4,56,38.9,18,14,2,13,79.2,17,4,17,68,265,356.5,5.4,21,20,55,36,2,5,40,30,209,26,11,4
"8",4,"Johnson, David",3,"ari","@ BUF","L  18-33",0,0,0,0,0,0,0,0,"buf",19,83,4.4,2,0,0,0,0,0,0,0,0,2016,4450,"RB","ARI","t","sf","18.5","8700",28,4,13,4,17,68,108,27,384,3.6,96,5,6,19,17.6,1,0,5,17,4,17,68,89,144,61.8,36,4,7.8,260.5,2,4,56,38.9,18,14,2,13,79.2,17,4,17,68,265,356.5,5.4,21,20,55,36,2,5,40,30,209,26,11,4
"9",4,"Johnson, David",3,"ari","@ BUF","L  18-33",0,0,0,0,0,0,0,0,"buf",19,83,4.4,2,0,0,0,0,0,0,0,0,2016,5395,"RB","ARI","t","sf","18.5","8700",28,4,13,4,17,68,108,27,384,3.6,96,5,6,19,17.6,1,0,5,17,4,17,68,89,144,61.8,36,4,7.8,260.5,2,4,56,38.9,18,14,2,13,79.2,17,4,17,68,265,356.5,5.4,21,20,55,36,2,5,40,30,209,26,11,4
"10",4,"Johnson, David",3,"ari","@ BUF","L  18-33",0,0,0,0,0,0,0,0,"buf",0,0,9.3,0,3,28,0,0,0,0,0,0,2016,4450,"RB","ARI","t","sf","18.5","8700",28,4,13,4,17,68,108,27,384,3.6,96,5,6,19,17.6,1,0,5,17,4,17,68,89,144,61.8,36,4,7.8,260.5,2,4,56,38.9,18,14,2,13,79.2,17,4,17,68,265,356.5,5.4,21,20,55,36,2,5,40,30,209,26,11,4
