Week;Year;GID;Name;Pos;Team;h/a;Oppt;FD points;FD salary
15;2015;1378;Newton, Cam;QB;car;a;nyg;41.6;9400
15;2015;1415;Cousins, Kirk;QB;was;h;buf;35.86;7100
15;2015;1439;Bridgewater, Teddy;QB;min;h;chi;32.94;6000
15;2015;1414;Osweiler, Brock;QB;den;a;pit;30.74;6700
15;2015;1400;Taylor, Tyrod;QB;buf;a;was;27.3;7500
15;2015;1151;Brees, Drew;QB;nor;h;det;26.74;8000
15;2015;1412;Wilson, Russell;QB;sea;h;cle;26.56;8800
15;2015;1442;Bortles, Blake;QB;jac;h;atl;25.28;7900
15;2015;1225;Manning, Eli;QB;nyg;h;car;25.2;7200
15;2015;1232;Roethlisberger, Ben;QB;pit;h;den;24.9;8000
15;2015;1231;Rivers, Philip;QB;sdg;h;mia;22.44;7400
15;2015;1340;Stafford, Matthew;QB;det;a;nor;22.06;7800
15;2015;1441;Carr, Derek;QB;oak;h;gnb;21.24;7200
15;2015;1350;Clausen, Jimmy;QB;bal;h;kan;20.24;6000
15;2015;1465;Winston, Jameis;QB;tam;a;stl;20.02;7400
15;2015;1344;Bradford, Sam;QB;phi;h;ari;18.84;6300
15;2015;1131;Brady, Tom;QB;nwe;h;ten;18.68;9500
15;2015;1435;Keenum, Case;QB;stl;h;tam;17.06;6000
15;2015;1242;Fitzpatrick, Ryan;QB;nyj;a;dal;16.26;7800
15;2015;1440;Mettenberger, Zach;QB;ten;a;nwe;16.18;6000
15;2015;1410;Tannehill, Ryan;QB;mia;a;sdg;15.04;6900
15;2015;1207;Palmer, Carson;QB;ari;a;phi;14.96;8700
15;2015;1263;Cutler, Jay;QB;chi;a;min;14.34;6700
15;2015;1381;Gabbert, Blaine;QB;sfo;h;cin;13.8;6300
15;2015;1301;Ryan, Matt;QB;atl;a;jac;12.84;7200
15;2015;1254;Smith, Alex;QB;kan;a;bal;12.54;7000
15;2015;1467;McCarron, A.J.;QB;cin;a;sfo;11.88;6000
15;2015;1438;Manziel, Johnny;QB;cle;a;sea;11.14;6200
15;2015;1252;Rodgers, Aaron;QB;gnb;a;oak;11.06;9000
15;2015;1060;Hasselbeck, Matt;QB;ind;h;hou;8.98;6400
15;2015;1411;Weeden, Brandon;QB;hou;a;ind;8.8;5000
15;2015;1458;Moore, Kellen;QB;dal;h;nyj;7.32;4800
15;2015;1399;Yates, T.J.;QB;hou;a;ind;2.42;6000
15;2015;1421;Manuel, E.J.;QB;buf;a;was;0.6;5000
15;2015;1272;Whitehurst, Charlie;QB;ind;h;hou;0.52;6000
15;2015;1241;Cassel, Matt;QB;dal;h;nyj;0.48;6000
15;2015;1339;Sanchez, Mark;QB;phi;h;ari;0;5800
15;2015;5071;Webb, Joe;QB;car;a;nyg;0;5000
15;2015;1488;Siemian, Trevor;QB;den;a;pit;-0.1;0
15;2015;1407;Pryor, Terrelle;QB;cle;a;sea;-0.1;0
15;2015;1260;Jackson, Tarvaris;QB;sea;h;cle;-0.1;5000
15;2015;1262;Clemens, Kellen;QB;sdg;h;mia;-0.1;5200
15;2015;1334;Daniel, Chase;QB;kan;a;bal;-0.2;5000
15;2015;1290;Stanton, Drew;QB;ari;a;phi;-0.2;5000
15;2015;1466;Mariota, Marcus;QB;ten;a;nwe;-0.72;7300
15;2015;5395;Johnson, David;RB;ari;a;phi;42.9;6500
15;2015;2689;Woodhead, Danny;RB;sdg;h;mia;33;5300
15;2015;2930;Freeman, Devonta;RB;atl;a;jac;19.6;8400
15;2015;2613;Forte, Matt;RB;chi;a;min;19.4;7900
15;2015;2819;Powell, Bilal;RB;nyj;a;dal;17.4;5300
15;2015;2830;Vereen, Shane;RB;nyg;h;car;17.2;5000
15;2015;2954;White, James;RB;nwe;h;ten;17.2;6400
15;2015;2719;Bell, Joique;RB;det;a;nor;17.1;5300
15;2015;2935;McKinnon, Jerick;RB;min;h;chi;16.6;4500
15;2015;2987;West, Charcandrick;RB;kan;a;bal;15.5;5900
15;2015;2894;Gillislee, Mike;RB;buf;a;was;15.3;0
15;2015;2658;Jennings, Rashad;RB;nyg;h;car;15.2;4700
15;2015;2992;Gurley, Todd;RB;stl;h;tam;14.9;8900
15;2015;2500;Williams, DeAngelo;RB;pit;h;den;14.1;7000
15;2015;2995;Abdullah, Ameer;RB;det;a;nor;13.9;5300
15;2015;2928;Hill, Jeremy;RB;cin;a;sfo;13.1;6000
15;2015;2603;McFadden, Darren;RB;dal;h;nyj;12.3;6800
15;2015;2901;Robinson, Denard;RB;jac;h;atl;11.4;6300
15;2015;2705;Brown, Donald;RB;sdg;h;mia;11.4;4500
15;2015;2908;Juszczyk, Kyle;RB;bal;h;kan;11.1;4500
15;2015;2997;Johnson, Duke;RB;cle;a;sea;11;5500
15;2015;2998;Ajayi, Jay;RB;mia;a;sdg;10.7;4600
15;2015;2999;Artis-Payne, Cameron;RB;car;a;nyg;10.3;4500
15;2015;2858;Martin, Doug;RB;tam;a;stl;10.2;8200
15;2015;2604;Hightower, Tim;RB;nor;h;det;10;6300
15;2015;2940;Andrews, Antonio;RB;ten;a;nwe;9.5;5400
15;2015;2931;Sims, Charles;RB;tam;a;stl;8.7;4900
15;2015;2960;Blue, Alfred;RB;hou;a;ind;8.7;4800
15;2015;2899;Murray, Latavius;RB;oak;h;gnb;8.5;5900
