Week;Year;GID;Name;Pos;Team;h/a;Oppt;FD points;FD salary
10;2015;1415;Cousins, Kirk;QB;was;h;nor;28.96;6500
10;2015;1232;Roethlisberger, Ben;QB;pit;h;cle;27.96;0
10;2015;1263;Cutler, Jay;QB;chi;a;stl;24.72;7000
10;2015;1302;Flacco, Joe;QB;bal;h;jac;22.34;7500
10;2015;1252;Rodgers, Aaron;QB;gnb;h;det;22.12;9200
10;2015;1225;Manning, Eli;QB;nyg;h;nwe;21.44;7400
10;2015;1207;Palmer, Carson;QB;ari;a;sea;21.32;8000
10;2015;1378;Newton, Cam;QB;car;a;ten;20.98;8200
10;2015;1441;Carr, Derek;QB;oak;h;min;19.28;7500
10;2015;1131;Brady, Tom;QB;nwe;a;nyg;19.26;9100
10;2015;1412;Wilson, Russell;QB;sea;h;ari;17.8;7600
10;2015;1438;Manziel, Johnny;QB;cle;a;pit;17.58;6100
10;2015;1442;Bortles, Blake;QB;jac;a;bal;17.02;7800
10;2015;1340;Stafford, Matthew;QB;det;a;gnb;16.78;6900
10;2015;1242;Fitzpatrick, Ryan;QB;nyj;h;buf;16.72;7200
10;2015;1410;Tannehill, Ryan;QB;mia;a;phi;16.48;7100
10;2015;1254;Smith, Alex;QB;kan;a;den;15.46;6000
10;2015;1465;Winston, Jameis;QB;tam;h;dal;14.86;6800
10;2015;1151;Brees, Drew;QB;nor;a;was;14.36;8600
10;2015;1344;Bradford, Sam;QB;phi;h;mia;13.44;7300
10;2015;1439;Bridgewater, Teddy;QB;min;a;oak;11.9;6700
10;2015;1400;Taylor, Tyrod;QB;buf;a;nyj;11.52;7200
10;2015;1414;Osweiler, Brock;QB;den;h;kan;10.64;5600
10;2015;1403;Dalton, Andy;QB;cin;h;hou;9.88;8100
10;2015;1466;Mariota, Marcus;QB;ten;h;car;8.8;7300
10;2015;1413;Foles, Nick;QB;stl;h;chi;7;6400
10;2015;1241;Cassel, Matt;QB;dal;a;tam;6.64;6300
10;2015;1399;Yates, T.J.;QB;hou;a;cin;6.56;0
10;2015;1339;Sanchez, Mark;QB;phi;h;mia;5.64;5500
10;2015;1336;Hoyer, Brian;QB;hou;a;cin;5.42;6800
10;2015;1430;Jones, Landry;QB;pit;h;cle;0.92;6200
10;2015;1435;Keenum, Case;QB;stl;h;chi;0;4800
10;2015;5071;Webb, Joe;QB;car;a;ten;0;4800
10;2015;1361;McCoy, Colt;QB;was;h;nor;0;4800
10;2015;1081;Manning, Peyton;QB;den;h;kan;-2.6;7700
10;2015;5371;Langford, Jeremy;RB;chi;a;stl;33.7;6200
10;2015;2987;West, Charcandrick;RB;kan;a;den;29.6;6400
10;2015;2553;Peterson, Adrian;RB;min;a;oak;28.6;8600
10;2015;3552;Jones, Matt;RB;was;h;nor;26.2;5600
10;2015;2707;McCoy, LeSean;RB;buf;a;nyj;18.4;7400
10;2015;2859;Miller, Lamar;RB;mia;a;phi;18.3;7200
10;2015;2992;Gurley, Todd;RB;stl;h;chi;16.4;9200
10;2015;2892;Ellington, Andre;RB;ari;a;sea;16.3;5400
10;2015;2612;Stewart, Jonathan;RB;car;a;ten;15.1;6600
10;2015;2831;Murray, DeMarco;RB;phi;h;mia;14.9;7700
10;2015;2721;Blount, LeGarrette;RB;nwe;a;nyg;14.7;6900
10;2015;2777;Starks, James;RB;gnb;h;det;12.6;6000
10;2015;2741;Ivory, Chris;RB;nyj;h;buf;12.5;7000
10;2015;2858;Martin, Doug;RB;tam;h;dal;12.3;6700
10;2015;2856;Hillman, Ronnie;RB;den;h;kan;12.1;5900
10;2015;2871;Morris, Alfred;RB;was;h;nor;12.1;5200
10;2015;5372;Williams, Karlos;RB;buf;a;nyj;11.5;6100
10;2015;2552;Lynch, Marshawn;RB;sea;h;ari;11.5;8000
10;2015;2793;Ingram, Mark;RB;nor;a;was;11.3;7500
10;2015;3953;McCluster, Dexter;RB;ten;h;car;11.2;5000
10;2015;2754;Mathews, Ryan;RB;phi;h;mia;11;5600
10;2015;2889;Bernard, Giovani;RB;cin;h;hou;10.4;6300
10;2015;2899;Murray, Latavius;RB;oak;h;min;10.2;6700
10;2015;2993;Yeldon, T.J.;RB;jac;a;bal;9.2;6500
10;2015;2642;Forsett, Justin;RB;bal;h;jac;8.4;7100
10;2015;2915;Thompson, Chris;RB;was;h;nor;8.2;5300
10;2015;2500;Williams, DeAngelo;RB;pit;h;cle;7.4;7600
10;2015;2913;Olawale, Jamize;RB;oak;h;min;7.4;4800
10;2015;2603;McFadden, Darren;RB;dal;a;tam;7.3;7000
10;2015;2908;Juszczyk, Kyle;RB;bal;h;jac;7.2;4500
10;2015;2986;Tukuafu, Will;RB;sea;h;ari;6.2;0
10;2015;2658;Jennings, Rashad;RB;nyg;h;nwe;6.1;5300
10;2015;2484;Sproles, Darren;RB;phi;h;mia;5.9;5500
10;2015;2645;Johnson, Chris;RB;ari;a;sea;5.8;6800
10;2015;2881;Grimes, Jonathan;RB;hou;a;cin;5;5300
10;2015;2998;Ajayi, Jay;RB;mia;a;phi;4.8;4900
10;2015;2997;Johnson, Duke;RB;cle;a;pit;4.8;5900
10;2015;2604;Hightower, Tim;RB;nor;a;was;4.6;4500
10;2015;2719;Bell, Joique;RB;det;a;gnb;4.5;5200
10;2015;2775;Spiller, C.J.;RB;nor;a;was;4.4;5500
10;2015;2907;Riddick, Theo;RB;det;a;gnb;4.1;5300
10;2015;2931;Sims, Charles;RB;tam;h;dal;4.1;5400
10;2015;2830;Vereen, Shane;RB;nyg;h;nwe;3.6;5800
10;2015;2972;Carey, Ka'Deem;RB;chi;a;stl;3.6;4800
10;2015;2960;Blue, Alfred;RB;hou;a;cin;3.6;5900
10;2015;2873;Asiata, Matt;RB;min;a;oak;3.5;4500
10;2015;2928;Hill, Jeremy;RB;cin;h;hou;3.5;6600
10;2015;2932;Mason, Tre;RB;stl;h;chi;3.2;4900
10;2015;5370;Allen, Javorius;RB;bal;h;jac;2.8;5000
10;2015;2995;Abdullah, Ameer;RB;det;a;gnb;2.7;5600
10;2015;2647;Tolbert, Mike;RB;car;a;ten;2.6;5000
10;2015;2910;Bohanon, Tommy;RB;nyj;h;buf;2.3;4500
10;2015;5402;Rawls, Thomas;RB;sea;h;ari;1.9;5000
10;2015;5413;Fowler, Jalston;RB;ten;h;car;1.9;
10;2015;2954;White, James;RB;nwe;a;nyg;1.6;0
10;2015;2976;Darkwa, Orleans;RB;nyg;h;nwe;1.5;5100
10;2015;2791;Young, Darrel;RB;was;h;nor;1.5;4500
10;2015;5403;Nix, Roosevelt;RB;pit;h;cle;1.5;0
10;2015;2879;Polk, Chris;RB;hou;a;cin;1.4;5300
10;2015;2878;Lane, Jorvorskie;RB;tam;h;dal;1.3;4500
10;2015;5395;Johnson, David;RB;ari;a;sea;1.3;4800
10;2015;2935;McKinnon, Jerick;RB;min;a;oak;1.2;4700
10;2015;2978;Hewitt, Ryan;RB;cin;h;hou;1.2;0
10;2015;2924;Anderson, C.J.;RB;den;h;kan;0.9;5900
10;2015;2898;Michael, Christine;RB;sea;h;ari;0.8;5700
10;2015;2840;Todman, Jordan;RB;pit;h;cle;0.8;4700
10;2015;2940;Andrews, Antonio;RB;ten;h;car;0.8;6000
10;2015;2927;Sankey, Bishop;RB;ten;h;car;0.7;4600
10;2015;2911;Cunningham, Benny;RB;stl;h;chi;0.7;4900
10;2015;2665;Reece, Marcel;RB;oak;h;min;0.5;5000
10;2015;2969;Crowell, Isaiah;RB;cle;a;pit;0.4;5300
10;2015;2914;Ware, Spencer;RB;kan;a;den;0.4;0
10;2015;2934;Williams, Andre;RB;nyg;h;nwe;0.2;5000
10;2015;2901;Robinson, Denard;RB;jac;a;bal;0.1;5300
10;2015;5423;Harris, Alonzo;RB;gnb;h;det;0;4500
10;2015;2549;Kuhn, John;RB;gnb;h;det;0;4500
10;2015;2890;Burkhead, Rex;RB;cin;h;hou;0;4500
10;2015;2957;Williams, Damien;RB;mia;a;phi;0;4900
10;2015;5396;Murphy, Marcus;RB;nor;a;was;0;4500
10;2015;2903;Taylor, Stepfan;RB;ari;a;sea;0;4500
10;2015;2902;Stacy, Zac;RB;nyj;h;buf;0;4800
10;2015;2863;Rainey, Bobby;RB;tam;h;dal;0;4600
10;2015;2965;Thompson, Juwan;RB;den;h;kan;0;4900
10;2015;2820;Jones, Taiwan;RB;oak;h;min;0;5900
10;2015;2692;Peerman, Cedric;RB;cin;h;hou;0;4500
10;2015;2909;Coleman, Derrick;RB;sea;h;ari;0;4500
10;2015;2916;Whittaker, Fozzy;RB;car;a;ten;0;4800
10;2015;2730;Dixon, Anthony;RB;buf;a;nyj;0;4600
10;2015;2774;Smith, Antone;RB;chi;a;stl;0;4600
10;2015;2520;Jackson, Fred;RB;sea;h;ari;0;5400
10;2015;2829;Ridley, Stevan;RB;nyj;h;buf;-0.1;4700
10;2015;2874;Bolden, Brandon;RB;nwe;a;nyg;-0.3;5900
10;2015;3474;Brown, Antonio;WR;pit;h;cle;32.9;8700
10;2015;5148;Floyd, Michael;WR;ari;a;sea;26.8;5900
10;2015;5255;Cooks, Brandin;WR;nor;a;was;25.4;7200
10;2015;5367;Bryant, Martavis;WR;pit;h;cle;24.8;6500
10;2015;5136;Baldwin, Doug;WR;sea;h;ari;22.9;5400
10;2015;5323;Beckham Jr., Odell;WR;nyg;h;nwe;18.4;8800
10;2015;3501;Fitzgerald, Larry;WR;ari;a;sea;18;7400
10;2015;3902;Decker, Eric;WR;nyj;h;buf;17.5;6800
10;2015;5130;Harris, Dwayne;WR;nyg;h;nwe;17.2;5100
10;2015;5253;Evans, Mike;WR;tam;h;dal;16.6;7700
10;2015;5335;Landry, Jarvis;WR;mia;a;phi;15.3;7000
10;2015;5341;Hurns, Allen;WR;jac;a;bal;14.7;7300
10;2015;5206;Hopkins, DeAndre;WR;hou;a;cin;14.2;8900
10;2015;5173;Benjamin, Travis;WR;cle;a;pit;14.1;5700
10;2015;5410;Crowder, Jamison;WR;was;h;nor;14;5600
10;2015;5258;Robinson, Allen;WR;jac;a;bal;13.6;7500
10;2015;3851;Amendola, Danny;WR;nwe;a;nyg;12.9;5200
10;2015;5263;Adams, Davante;WR;gnb;h;det;12.9;5800
10;2015;5182;Matthews, Rishard;WR;mia;a;phi;12.2;6000
10;2015;5204;Givens, Chris;WR;bal;h;jac;11.7;4500
10;2015;3677;Johnson, Calvin;WR;det;a;gnb;11.1;8000
10;2015;5275;Aiken, Kamar;WR;bal;h;jac;10.8;5400
10;2015;3858;Hartline, Brian;WR;cle;a;pit;10.7;4900
10;2015;3997;Thomas, Demaryius;WR;den;h;kan;10.6;7900
10;2015;5376;Cooper, Amari;WR;oak;h;min;10.4;7100
10;2015;3604;Moore, Lance;WR;det;a;gnb;10.4;5100
10;2015;5177;Holmes, Andre;WR;oak;h;min;9.9;5100
10;2015;5261;Huff, Josh;WR;phi;h;mia;9.8;4800
10;2015;3627;Marshall, Brandon;WR;nyj;h;buf;9.8;7900
10;2015;5140;Hawkins, Andrew;WR;cle;a;pit;8.4;4800
10;2015;3995;Tate, Golden;WR;det;a;gnb;8.3;6300
10;2015;3743;Caldwell, Andre;WR;den;h;kan;8.3;4500
10;2015;5350;Abbrederis, Jared;WR;gnb;h;det;7.7;0
10;2015;3946;LaFell, Brandon;WR;nwe;a;nyg;7.6;6200
10;2015;3872;Crabtree, Michael;WR;oak;h;min;7.5;6400
10;2015;5125;Cobb, Randall;WR;gnb;h;det;7.5;7700
10;2015;3826;Edelman, Julian;WR;nwe;a;nyg;7.3;8000
10;2015;5091;Green, A.J.;WR;cin;h;hou;7.2;8300
10;2015;3891;Bryant, Dez;WR;dal;a;tam;7;8100
10;2015;5207;Hunter, Justin;WR;ten;h;car;6.7;5000
10;2015;5208;Patterson, Cordarrelle;WR;min;a;oak;6.6;4500
10;2015;5424;Diggs, Stefon;WR;min;a;oak;6.6;6600
10;2015;5158;Randle, Rueben;WR;nyg;h;nwe;6.6;5700
10;2015;3670;Ginn Jr., Ted;WR;car;a;ten;6.5;5100
10;2015;2958;Thomas, De'Anthony;WR;kan;a;den;5.7;4500
10;2015;5168;Jones, Marvin;WR;cin;h;hou;5.6;5400
10;2015;3770;Jackson, DeSean;WR;was;h;nor;5.4;6000
10;2015;5229;Brown, Jaron;WR;ari;a;sea;5.3;4500
10;2015;5381;Funchess, Devin;WR;car;a;ten;5.1;5200
10;2015;5378;Agholor, Nelson;WR;phi;h;mia;4.7;4900
10;2015;3529;Welker, Wes;WR;stl;h;chi;4.7;0
10;2015;5268;Latimer, Cody;WR;den;h;kan;4.5;4500
10;2015;5260;Richardson, Paul;WR;sea;h;ari;4.5;
10;2015;5070;Walters, Bryan;WR;jac;a;bal;4.4;5300
10;2015;5216;Williams, Terrance;WR;dal;a;tam;4.3;5400
10;2015;5157;Quick, Brian;WR;stl;h;chi;4.2;4700
10;2015;3581;Washington, Nate;WR;hou;a;cin;4.2;5200
10;2015;3731;Douglas, Harry;WR;ten;h;car;4.1;4500
10;2015;5153;Jeffery, Alshon;WR;chi;a;stl;3.8;7600
10;2015;3602;Colston, Marques;WR;nor;a;was;3.7;5300
10;2015;5361;Gabriel, Taylor;WR;cle;a;pit;3.6;4900
10;2015;5254;Matthews, Jordan;WR;phi;h;mia;3.6;6600
10;2015;5166;Graham, T.J.;WR;nor;a;was;3.5;0
10;2015;5412;Humphries, Adam;WR;tam;h;dal;3.5;5000
10;2015;5217;Woods, Robert;WR;buf;a;nyj;3.4;4900
10;2015;5241;White, Myles;WR;nyg;h;nwe;3.3;0
10;2015;5199;Austin, Tavon;WR;stl;h;chi;3.3;6000
10;2015;3830;Maclin, Jeremy;WR;kan;a;den;3.2;6500
10;2015;5103;Shorts, Cecil;WR;hou;a;cin;3.1;5400
10;2015;5252;Watkins, Sammy;WR;buf;a;nyj;2.9;6900
10;2015;5428;Marquez, Bradley;WR;stl;h;chi;2.9;4500
10;2015;5215;Wheaton, Markus;WR;pit;h;cle;2.8;4800
10;2015;3809;Wallace, Mike;WR;min;a;oak;2.7;5300
10;2015;5276;Butler, Jeremy;WR;bal;h;jac;2.6;4500
10;2015;5353;Fowler, Bennie;WR;den;h;kan;2.2;4900
10;2015;5339;Wilson, Albert;WR;kan;a;den;2.1;4500
10;2015;3754;Garcon, Pierre;WR;was;h;nor;2;6400
10;2015;5326;Coleman, Brandon;WR;nor;a;was;1.9;4900
10;2015;3497;Cotchery, Jerricho;WR;car;a;ten;1.6;4900
10;2015;5256;Lee, Marqise;WR;jac;a;bal;1.6;4600
10;2015;5425;Dye, Donteea;WR;tam;h;dal;1.6;4500
10;2015;5186;Kearse, Jermaine;WR;sea;h;ari;1.5;5200
10;2015;5364;Street, Devin;WR;dal;a;tam;1.5;4900
10;2015;5333;Thielen, Adam;WR;min;a;oak;1.4;4500
10;2015;3587;Jennings, Greg;WR;mia;a;phi;1.4;4500
10;2015;5362;Brown, Corey;WR;car;a;ten;1.3;5000
10;2015;5163;Beasley, Cole;WR;dal;a;tam;1.3;5600
10;2015;5386;Lockett, Tyler;WR;sea;h;ari;1.2;5200
10;2015;5111;Kerley, Jeremy;WR;nyj;h;buf;1.2;5100
10;2015;3824;Britt, Kenny;WR;stl;h;chi;1.1;5500
10;2015;5226;Brown, Marlon;WR;bal;h;jac;1.1;4500
10;2015;5408;Roberts, Seth;WR;oak;h;min;1;5000
10;2015;5159;Sanu, Mohamed;WR;cin;h;hou;1;5100
10;2015;5202;Dobson, Aaron;WR;nwe;a;nyg;1;4500
10;2015;5188;Wright, Jarius;WR;min;a;oak;0.7;4900
10;2015;5421;Smith, Devin;WR;nyj;h;buf;0.7;4700
10;2015;5225;Thompkins, Kenbrell;WR;nyj;h;buf;0.7;4800
10;2015;5238;Wilson, Marquess;WR;chi;a;stl;0.6;5300
10;2015;5400;Whitehead, Lucky;WR;dal;a;tam;0.5;4700
10;2015;3898;Cooper, Riley;WR;phi;h;mia;0;5100
10;2015;5167;Hogan, Chris;WR;buf;a;nyj;0;4900
10;2015;3848;Heyward-Bey, Darrius;WR;pit;h;cle;0;4700
10;2015;3906;Easley, Marcus;WR;buf;a;nyj;0;4500
10;2015;3983;Sanders, Emmanuel;WR;den;h;kan;0;7800
10;2015;5239;Golden, Brittan;WR;ari;a;sea;0;4500
10;2015;3611;Avant, Jason;WR;kan;a;den;0;4500
10;2015;5399;Davis, Geremy;WR;nyg;h;nwe;0;4500
10;2015;3877;Ajirotutu, Seyi;WR;phi;h;mia;0;4500
10;2015;5385;Conley, Chris;WR;kan;a;den;0;5400
