Week;Year;GID;Name;Pos;Team;h/a;Oppt;FD points;FD salary
16;2015;3748;Royal, Eddie;WR;chi;a;tam;4.6;4700
16;2015;5378;Agholor, Nelson;WR;phi;h;was;4.5;4700
16;2015;5199;Austin, Tavon;WR;stl;a;sea;4.3;6300
16;2015;5410;Crowder, Jamison;WR;was;a;phi;4.3;4800
16;2015;3949;Mariani, Marc;WR;chi;a;tam;4.2;4800
16;2015;5384;Dorsett, Phillip;WR;ind;a;mia;4.1;4800
16;2015;5163;Beasley, Cole;WR;dal;a;buf;3.9;4900
16;2015;5424;Diggs, Stefon;WR;min;h;nyg;3.9;6000
16;2015;5209;Patton, Quinton;WR;sfo;a;det;3.3;4500
16;2015;3946;LaFell, Brandon;WR;nwe;a;nyj;3.3;6300
16;2015;5162;Wright, Kendall;WR;ten;h;hou;3.3;5100
16;2015;5125;Cobb, Randall;WR;gnb;a;ari;3.2;6800
16;2015;5314;Herndon, Javontee;WR;sdg;a;oak;3.1;4500
16;2015;5173;Benjamin, Travis;WR;cle;a;kan;3;5400
16;2015;5295;Grant, Ryan;WR;was;a;phi;2.9;4600
16;2015;5212;Stills, Kenny;WR;mia;h;ind;2.9;4800
16;2015;5383;Strong, Jaelen;WR;hou;a;ten;2.8;4900
16;2015;5344;Moncrief, Donte;WR;ind;a;mia;2.5;6300
16;2015;5387;Hardy, Justin;WR;atl;h;car;2.5;4500
16;2015;5223;Shepard, Russell;WR;tam;h;chi;2.3;4500
16;2015;3809;Wallace, Mike;WR;min;h;nyg;2.1;4700
16;2015;5376;Cooper, Amari;WR;oak;h;sdg;2;7300
16;2015;5425;Dye, Donteea;WR;tam;h;chi;2;4500
16;2015;5191;Bellamy, Josh;WR;chi;a;tam;2;4500
16;2015;5353;Fowler, Bennie;WR;den;h;cin;1.8;4600
16;2015;3848;Heyward-Bey, Darrius;WR;pit;a;bal;1.5;4500
16;2015;5367;Bryant, Martavis;WR;pit;a;bal;1.5;7200
16;2015;5412;Humphries, Adam;WR;tam;h;chi;1.5;4800
16;2015;3670;Ginn Jr., Ted;WR;car;a;atl;1.4;7100
16;2015;5440;Edwards, Ben;WR;nyg;a;min;1.4;
16;2015;5261;Huff, Josh;WR;phi;h;was;1.3;4800
16;2015;5286;Krause, Jonathan;WR;phi;h;was;1.2;
16;2015;5157;Quick, Brian;WR;stl;a;sea;1.1;4500
16;2015;3604;Moore, Lance;WR;det;h;sfo;1.1;5100
16;2015;5130;Harris, Dwayne;WR;nyg;a;min;1.1;5100
16;2015;5350;Abbrederis, Jared;WR;gnb;a;ari;1;4700
16;2015;5333;Thielen, Adam;WR;min;h;nyg;1;4500
16;2015;3867;Nicks, Hakeem;WR;nyg;a;min;0.9;4500
16;2015;1468;Daniels, B.J.;WR;hou;a;ten;0.88;0
16;2015;3529;Welker, Wes;WR;stl;a;sea;0.8;4800
16;2015;5391;Greene, Rashad;WR;jac;a;nor;0.7;4700
16;2015;3960;Moore, Marlon;WR;cle;a;kan;0.4;4500
16;2015;5361;Gabriel, Taylor;WR;cle;a;kan;0;4600
16;2015;3898;Cooper, Riley;WR;phi;h;was;0;4900
16;2015;5432;Williams, Tyrell;WR;sdg;a;oak;0;4500
16;2015;3906;Easley, Marcus;WR;buf;h;dal;0;4500
16;2015;5428;Marquez, Bradley;WR;stl;a;sea;0;4500
16;2015;5222;Harper, Chris;WR;nwe;a;nyj;0;4500
16;2015;2622;Smith, Kevin;WR;sea;h;stl;0;4500
16;2015;3611;Avant, Jason;WR;kan;h;cle;0;4500
16;2015;5194;Ross, Jeremy;WR;oak;h;sdg;0;4500
16;2015;3732;Weems, Eric;WR;atl;h;car;0;4500
16;2015;5409;Nelson, J.J.;WR;ari;h;gnb;0;5400
16;2015;5208;Patterson, Cordarrelle;WR;min;h;nyg;0;4600
16;2015;5385;Conley, Chris;WR;kan;h;cle;0;4700
16;2015;3860;Tate, Brandon;WR;cin;a;den;0;4700
16;2015;5351;Janis, Jeff;WR;gnb;a;ari;0;4700
16;2015;5111;Kerley, Jeremy;WR;nyj;h;nwe;0;4500
16;2015;3743;Caldwell, Andre;WR;den;h;cin;0;4500
16;2015;5382;Green-Beckham, Dorial;WR;ten;h;hou;0;5700
16;2015;3760;Slater, Matthew;WR;nwe;a;nyj;0;4500
16;2015;5337;Hammond, Frankie;WR;kan;h;cle;0;4500
16;2015;5365;Ross, Rashad;WR;was;a;phi;0;4600
16;2015;5407;Mumphery, Keith;WR;hou;a;ten;0;4500
16;2015;3661;Bowe, Dwayne;WR;cle;a;kan;0;4500
16;2015;5247;Williams, Nick;WR;atl;h;car;0;4500
16;2015;5364;Street, Devin;WR;dal;a;buf;0;4700
16;2015;5229;Brown, Jaron;WR;ari;h;gnb;0;4500
16;2015;3593;Hester, Devin;WR;atl;h;car;0;4500
16;2015;5381;Funchess, Devin;WR;car;a;atl;0;5600
16;2015;5106;Salas, Greg;WR;buf;h;dal;0;4500
16;2015;3587;Jennings, Greg;WR;mia;h;ind;0;4700
16;2015;5400;Whitehead, Lucky;WR;dal;a;buf;-2;4700
16;2015;4573;Reed, Jordan;TE;was;a;phi;29.4;6900
16;2015;4569;Ertz, Zach;TE;phi;h;was;16.7;5000
16;2015;4572;McDonald, Vance;TE;sfo;a;det;14.6;4600
16;2015;4582;Kelce, Travis;TE;kan;h;cle;13.3;6100
16;2015;4602;Seferian-Jenkins, Austin;TE;tam;h;chi;13;5500
16;2015;4537;Rudolph, Kyle;TE;min;h;nyg;12.3;5000
16;2015;4494;Gronkowski, Rob;TE;nwe;a;nyj;10.6;8200
16;2015;4461;Miller, Zach;TE;chi;a;tam;10.4;5600
16;2015;4360;Walker, Delanie;TE;ten;h;hou;10.4;6600
16;2015;4335;Daniels, Owen;TE;den;h;cin;9.5;5000
16;2015;4499;Hoomanawanui, Michael;TE;nor;h;jac;8.2;4500
16;2015;4311;Miller, Heath;TE;pit;a;bal;7.4;5300
16;2015;4601;Ebron, Eric;TE;det;h;sfo;6.9;4800
16;2015;4652;Kroft, Tyler;TE;cin;a;den;6.6;5200
16;2015;4614;Helfet, Cooper;TE;sea;h;stl;6.3;0
16;2015;4401;Barnidge, Gary;TE;cle;a;kan;6.2;6400
16;2015;4368;Olsen, Greg;TE;car;a;atl;6;6800
16;2015;4648;Brate, Cameron;TE;tam;h;chi;5.1;4900
16;2015;4533;Cameron, Jordan;TE;mia;h;ind;4.9;4700
16;2015;4411;Tamme, Jacob;TE;atl;h;car;4.9;5000
16;2015;4670;Tye, Will;TE;nyg;a;min;4.3;5100
16;2015;4674;LaCosse, Matt;TE;nyg;a;min;3.7;
16;2015;4562;Green, Ladarius;TE;sdg;a;oak;3.7;4800
16;2015;4495;Harbor, Clay;TE;jac;a;nor;3.2;4500
16;2015;4667;Cunningham, Jerome;TE;nyg;a;min;3.1;4500
16;2015;4327;Fasano, Anthony;TE;ten;h;hou;3.1;4500
16;2015;4571;Gragg, Chris;TE;buf;h;dal;2.9;4500
16;2015;4651;Walford, Clive;TE;oak;h;sdg;2.7;4800
16;2015;4518;Quarless, Andrew;TE;gnb;a;ari;2.7;0
16;2015;4650;Williams, Maxx;TE;bal;h;pit;2.6;4800
16;2015;4552;Fleener, Coby;TE;ind;a;mia;2.3;4900
16;2015;4363;Celek, Brent;TE;phi;h;was;2.3;5100
16;2015;4484;Dray, Jim;TE;cle;a;kan;2.3;4500
16;2015;4534;Thomas, Julius;TE;jac;a;nor;2.2;6500
16;2015;4535;Smith, Lee;TE;oak;h;sdg;2.2;4500
16;2015;4586;Hill, Josh;TE;nor;h;jac;2.2;4600
16;2015;4270;Gates, Antonio;TE;sdg;a;oak;2.1;6200
16;2015;4324;Lewis, Marcedes;TE;jac;a;nor;1.8;4600
16;2015;1450;Griffin, Ryan;TE;hou;a;ten;1.8;4800
16;2015;4594;Doyle, Jack;TE;ind;a;mia;1.7;4500
16;2015;4262;Witten, Jason;TE;dal;a;buf;1.7;5500
16;2015;4553;Hanna, James;TE;dal;a;buf;1.5;4500
16;2015;4433;Phillips, John;TE;sdg;a;oak;1.4;0
16;2015;4576;Sims, Dion;TE;mia;h;ind;1.3;4600
16;2015;4542;Green, Virgil;TE;den;h;cin;1.3;4500
16;2015;4424;Stevens, Craig;TE;ten;h;hou;1.3;4500
16;2015;4493;Gresham, Jermaine;TE;ari;h;gnb;1.2;4500
16;2015;4532;Stocker, Luke;TE;tam;h;chi;1.2;4500
16;2015;4640;Fiedorowicz, C.J.;TE;hou;a;ten;1.1;4500
16;2015;4292;Watson, Ben;TE;nor;h;jac;1;5600
16;2015;4437;Cook, Jared;TE;stl;a;sea;1;4700
16;2015;4653;James, Jesse;TE;pit;a;bal;0.8;4500
16;2015;4629;Rodgers, Richard;TE;gnb;a;ari;0.7;5300
16;2015;4618;Burton, Trey;TE;phi;h;was;0;4600
16;2015;4671;Lee, Khari;TE;chi;a;tam;0;4500
16;2015;4554;Ellison, Rhett;TE;min;h;nyg;0;4500
16;2015;4609;Fells, Darren;TE;ari;h;gnb;0;4800
16;2015;4403;Davis, Kellen;TE;nyj;h;nwe;0;4500
16;2015;4591;Wright, Tim;TE;det;h;sfo;0;4500
16;2015;4481;Cumberland, Jeff;TE;nyj;h;nwe;0;4500
16;2015;4323;Davis, Vernon;TE;den;h;cin;0;5000
16;2015;4637;Supernaw, Phillip;TE;ten;h;hou;0;4500
16;2015;4661;O'Leary, Nick;TE;buf;h;dal;0;4600
16;2015;4668;Swaim, Geoff;TE;dal;a;buf;0;4500
16;2015;4538;Kendricks, Lance;TE;stl;a;sea;0;4800
16;2015;4574;Rivera, Mychal;TE;oak;h;sdg;0;4600
16;2015;4578;Willson, Luke;TE;sea;h;stl;0;4800
16;2015;4482;Dickson, Ed;TE;car;a;atl;0;4700
16;2015;4669;Pruitt, MyCole;TE;min;h;nyg;0;4500
16;2015;4551;Allen, Dwayne;TE;ind;a;mia;0;4600
16;2015;4666;Bell, Blake;TE;sfo;a;det;0;4500
16;2015;4673;Bibbs, E.J.;TE;cle;a;kan;0;4500
16;2015;4539;Housler, Rob;TE;chi;a;tam;0;4500
16;2015;4577;Toilolo, Levine;TE;atl;h;car;0;4500
16;2015;4565;Harkey, Cory;TE;stl;a;sea;0;4500
16;2015;4597;Stoneburner, Jake;TE;mia;h;ind;0;4500
16;2015;4376;Chandler, Scott;TE;nwe;a;nyj;0;4800
16;2015;4672;Parker, Brian;TE;kan;h;cle;0;4500
16;2015;4450;Johnson, David;TE;sdg;a;oak;-1.1;0
16;2015;6204;Walsh, Blair;PK;min;h;nyg;23;4600
16;2015;6096;Gould, Robbie;PK;chi;a;tam;16;4700
16;2015;6159;Prater, Matt;PK;det;h;sfo;14;4500
16;2015;6233;Lambo, Josh;PK;sdg;a;oak;10;4600
16;2015;6095;Novak, Nick;PK;hou;a;ten;10;4500
16;2015;6064;Graham, Shayne;PK;atl;h;car;10;4700
16;2015;6206;Tucker, Justin;PK;bal;h;pit;10;4500
16;2015;6098;Gostkowski, Stephen;PK;nwe;a;nyj;9;5200
16;2015;6203;Bullock, Randy;PK;nyj;h;nwe;9;4700
16;2015;6048;Janikowski, Sebastian;PK;oak;h;sdg;9;4700
16;2015;6227;McManus, Brandon;PK;den;h;cin;8;4800
16;2015;6208;Forbath, Kai;PK;nor;h;jac;8;4500
16;2015;6229;Catanzaro, Chandler;PK;ari;h;gnb;8;4900
16;2015;6232;Coons, Travis;PK;cle;a;kan;8;4500
16;2015;6172;Gano, Graham;PK;car;a;atl;8;4800
16;2015;6194;Bailey, Dan;PK;dal;a;buf;7;4600
16;2015;6093;Nugent, Mike;PK;cin;a;den;7;4800
16;2015;6016;Dawson, Phil;PK;sfo;a;det;6;4700
16;2015;6224;Santos, Cairo;PK;kan;h;cle;6;4700
16;2015;6211;Sturgis, Caleb;PK;phi;h;was;6;4700
16;2015;6209;Hopkins, Dustin;PK;was;a;phi;6;4500
16;2015;6205;Zuerlein, Greg;PK;stl;a;sea;6;4500
16;2015;6237;Franks, Andrew;PK;mia;h;ind;6;4600
16;2015;6225;Boswell, Chris;PK;pit;a;bal;5;5000
16;2015;6079;Brown, Josh;PK;nyg;a;min;5;4700
16;2015;6167;Hauschka, Steven;PK;sea;h;stl;5;5100
16;2015;6037;Vinatieri, Adam;PK;ind;a;mia;4;4800
16;2015;6163;Carpenter, Dan;PK;buf;h;dal;4;4700
16;2015;6166;Barth, Connor;PK;tam;h;chi;3;4700
16;2015;6236;Myers, Jason;PK;jac;a;nor;1;4700
16;2015;6169;Succop, Ryan;PK;ten;h;hou;0;4500
16;2015;6104;Crosby, Mason;PK;gnb;a;ari;0;4800
16;2015;7001;Arizona Defense;Def;ari;h;gnb;33;4700
16;2015;7032;Houston Defense;Def;hou;a;ten;22;5000
