Week;Year;GID;Name;Pos;Team;h/a;Oppt;FD points;FD salary
14;2015;7008;Cleveland Defense;Def;cle;h;sfo;13;4300
14;2015;7025;St. Louis Defense;Def;stl;h;det;13;4600
14;2015;7028;Seattle Defense;Def;sea;a;bal;12;5300
14;2015;7021;New York J Defense;Def;nyj;h;ten;11;4800
14;2015;7001;Arizona Defense;Def;ari;h;min;10;5100
14;2015;7026;San Diego Defense;Def;sdg;a;kan;10;4100
14;2015;7013;Indianapolis Defense;Def;ind;a;jac;9;4300
14;2015;7027;San Francisco Defense;Def;sfo;a;cle;8;4300
14;2015;7012;Green Bay Defense;Def;gnb;h;dal;8;4800
14;2015;7010;Denver Defense;Def;den;h;oak;7;5400
14;2015;7023;Philadelphia Defense;Def;phi;h;buf;6;4600
14;2015;7032;Houston Defense;Def;hou;h;nwe;5;4500
14;2015;7006;Chicago Defense;Def;chi;h;was;5;4500
14;2015;7031;Washington Defense;Def;was;a;chi;5;4500
14;2015;7007;Cincinnati Defense;Def;cin;h;pit;4;4900
14;2015;7011;Detroit Defense;Def;det;a;stl;4;4700
14;2015;7004;Buffalo Defense;Def;buf;a;phi;3;4600
14;2015;7020;New York G Defense;Def;nyg;a;mia;3;4600
14;2015;7029;Tampa Bay Defense;Def;tam;h;nor;2;4300
14;2015;7019;New Orleans Defense;Def;nor;a;tam;2;4000
14;2015;7017;Minnesota Defense;Def;min;a;ari;2;4400
14;2015;7009;Dallas Defense;Def;dal;a;gnb;1;4000
14;2015;7016;Miami Defense;Def;mia;h;nyg;1;4600
14;2015;7030;Tennessee Defense;Def;ten;a;nyj;0;4200
14;2015;7002;Atlanta Defense;Def;atl;a;car;-2;4300
14;2015;7003;Baltimore Defense;Def;bal;h;sea;-2;4100
