Week;Year;GID;Name;Pos;Team;h/a;Oppt;FD points;FD salary
17;2015;2754;Mathews, Ryan;RB;phi;a;nyg;2.3;5600
17;2015;5441;Brown, Malcolm;RB;stl;a;sfo;2;
17;2015;2915;Thompson, Chris;RB;was;a;dal;1.9;4800
17;2015;2913;Olawale, Jamize;RB;oak;a;kan;1.9;4500
17;2015;2927;Sankey, Bishop;RB;ten;a;ind;1.6;4500
17;2015;2892;Ellington, Andre;RB;ari;h;sea;1.4;5300
17;2015;5371;Langford, Jeremy;RB;chi;h;det;1.4;4900
17;2015;5415;Burton, Michael;RB;det;a;chi;1.3;
17;2015;2940;Andrews, Antonio;RB;ten;a;ind;1.3;5200
17;2015;2834;Miller, Bruce;RB;sfo;h;stl;1.2;4500
17;2015;2791;Young, Darrel;RB;was;a;dal;1.2;4500
17;2015;5443;Williams, Trey;RB;ind;h;ten;1.2;4500
17;2015;2805;DiMarco, Patrick;RB;atl;h;nor;1.2;4500
17;2015;5375;Ward, Terron;RB;atl;h;nor;1.1;4500
17;2015;2520;Jackson, Fred;RB;sea;a;ari;1.1;4800
17;2015;2972;Carey, Ka'Deem;RB;chi;h;det;1;4600
17;2015;2867;Turbin, Robert;RB;dal;h;was;1;4800
17;2015;2894;Gillislee, Mike;RB;buf;h;nyj;0.8;5800
17;2015;2730;Dixon, Anthony;RB;buf;h;nyj;0.6;4500
17;2015;2855;Herron, Dan;RB;ind;h;ten;0.4;4500
17;2015;2879;Polk, Chris;RB;hou;h;jac;0.4;4700
17;2015;2998;Ajayi, Jay;RB;mia;h;nwe;0.2;5500
17;2015;2890;Burkhead, Rex;RB;cin;h;bal;0;4500
17;2015;2976;Darkwa, Orleans;RB;nyg;h;phi;0;4500
17;2015;2903;Taylor, Stepfan;RB;ari;h;sea;0;4500
17;2015;2910;Bohanon, Tommy;RB;nyj;a;buf;0;4500
17;2015;5426;Gaskins, Kendall;RB;sfo;h;stl;0;4900
17;2015;2873;Asiata, Matt;RB;min;a;gnb;0;5000
17;2015;2624;Felton, Jerome;RB;buf;h;nyj;0;4500
17;2015;2965;Thompson, Juwan;RB;den;h;sdg;0;4600
17;2015;2918;Williams, Kerwynn;RB;ari;h;sea;0;4800
17;2015;2820;Jones, Taiwan;RB;oak;a;kan;0;4500
17;2015;3191;Smith, Rod;RB;dal;h;was;0;4500
17;2015;2909;Coleman, Derrick;RB;sea;a;ari;0;4600
17;2015;2891;Davis, Knile;RB;kan;h;oak;0;4500
17;2015;2901;Robinson, Denard;RB;jac;a;hou;-1.1;6400
17;2015;5414;Mostert, Raheem;RB;cle;h;pit;-2;4500
17;2015;2863;Rainey, Bobby;RB;tam;a;car;-2;4500
17;2015;3474;Brown, Antonio;WR;pit;a;cle;29.2;9100
17;2015;3677;Johnson, Calvin;WR;det;a;chi;24.7;7900
17;2015;3627;Marshall, Brandon;WR;nyj;a;buf;22.6;8600
17;2015;5216;Williams, Terrance;WR;dal;h;was;21.3;5000
17;2015;5254;Matthews, Jordan;WR;phi;a;nyg;20.9;6600
17;2015;3997;Thomas, Demaryius;WR;den;h;sdg;20.2;7700
17;2015;5163;Beasley, Cole;WR;dal;h;was;19.8;4700
17;2015;5381;Funchess, Devin;WR;car;h;tam;19.5;5300
17;2015;5089;Jones, Julio;WR;atl;h;nor;19.4;9300
17;2015;5410;Crowder, Jamison;WR;was;a;dal;19.4;4700
17;2015;5252;Watkins, Sammy;WR;buf;h;nyj;19.1;7800
17;2015;5380;Parker, DeVante;WR;mia;h;nwe;19.1;6100
17;2015;5432;Williams, Tyrell;WR;sdg;a;den;16;4500
17;2015;5158;Randle, Rueben;WR;nyg;h;phi;15.9;5800
17;2015;3423;Boldin, Anquan;WR;sfo;h;stl;15.6;5800
17;2015;3830;Maclin, Jeremy;WR;kan;h;oak;14.7;7100
17;2015;3501;Fitzgerald, Larry;WR;ari;h;sea;14.5;7400
17;2015;5365;Ross, Rashad;WR;was;a;dal;14.1;4600
17;2015;3902;Decker, Eric;WR;nyj;a;buf;13.5;7400
17;2015;5258;Robinson, Allen;WR;jac;a;hou;13.3;8500
17;2015;5215;Wheaton, Markus;WR;pit;a;cle;13.2;5600
17;2015;3437;Johnson, Andre;WR;ind;h;ten;12.6;4900
17;2015;5206;Hopkins, DeAndre;WR;hou;h;jac;12.4;9000
17;2015;3754;Garcon, Pierre;WR;was;a;dal;12.4;6000
17;2015;5191;Bellamy, Josh;WR;chi;h;det;12.4;4500
17;2015;3497;Cotchery, Jerricho;WR;car;h;tam;12.2;5300
17;2015;3679;Jones, James;WR;gnb;h;min;12.2;5500
17;2015;5253;Evans, Mike;WR;tam;a;car;11.9;8000
17;2015;5091;Green, A.J.;WR;cin;h;bal;11.4;8400
17;2015;5186;Kearse, Jermaine;WR;sea;a;ari;10.9;5900
17;2015;3872;Crabtree, Michael;WR;oak;a;kan;10.9;6600
17;2015;5335;Landry, Jarvis;WR;mia;h;nwe;10.8;7200
17;2015;3949;Mariani, Marc;WR;chi;h;det;10.7;4700
17;2015;5326;Coleman, Brandon;WR;nor;a;atl;10.6;5000
17;2015;3983;Sanders, Emmanuel;WR;den;h;sdg;10.4;7500
17;2015;5275;Aiken, Kamar;WR;bal;a;cin;10.1;6500
17;2015;3824;Britt, Kenny;WR;stl;a;sfo;9.6;5400
17;2015;3587;Jennings, Greg;WR;mia;h;nwe;9.4;4700
17;2015;5295;Grant, Ryan;WR;was;a;dal;9.3;4600
17;2015;5382;Green-Beckham, Dorial;WR;ten;a;ind;9.1;5700
17;2015;5333;Thielen, Adam;WR;min;a;gnb;8.8;4500
17;2015;5276;Butler, Jeremy;WR;bal;a;cin;8.7;5400
17;2015;5199;Austin, Tavon;WR;stl;a;sfo;8.7;6400
17;2015;5383;Strong, Jaelen;WR;hou;h;jac;8.6;4900
17;2015;5113;Smith, Torrey;WR;sfo;h;stl;8.6;5500
17;2015;3848;Heyward-Bey, Darrius;WR;pit;a;cle;8.4;4500
17;2015;5219;Butler, Brice;WR;dal;h;was;8;5200
17;2015;5323;Beckham Jr., Odell;WR;nyg;h;phi;7.9;8900
17;2015;5173;Benjamin, Travis;WR;cle;h;pit;7.8;5400
17;2015;5433;Jennings, Darius;WR;cle;h;pit;7.5;4500
17;2015;5263;Adams, Davante;WR;gnb;h;min;7.4;5300
17;2015;5362;Brown, Corey;WR;car;h;tam;7.3;5400
17;2015;5136;Baldwin, Doug;WR;sea;a;ari;7.1;7400
17;2015;5368;Matthews, Chris;WR;bal;a;cin;7.1;4500
17;2015;5125;Cobb, Randall;WR;gnb;h;min;7;6600
17;2015;5264;Brown, John;WR;ari;h;sea;6.5;6500
17;2015;5151;Hilton, T.Y.;WR;ind;h;ten;6.4;6500
17;2015;5168;Jones, Marvin;WR;cin;h;bal;6.3;5700
17;2015;3828;Norwood, Jordan;WR;den;h;sdg;6.3;4500
17;2015;5384;Dorsett, Phillip;WR;ind;h;ten;5.9;4700
17;2015;5106;Salas, Greg;WR;buf;h;nyj;5.6;4500
17;2015;3995;Tate, Golden;WR;det;a;chi;5.4;6900
17;2015;5387;Hardy, Justin;WR;atl;h;nor;5.4;4500
17;2015;5386;Lockett, Tyler;WR;sea;a;ari;5.3;5900
17;2015;5425;Dye, Donteea;WR;tam;a;car;5.1;4500
17;2015;5160;Thompson, Deonte;WR;chi;h;det;5;0
17;2015;5287;Snead, Willie;WR;nor;a;atl;5;6300
17;2015;5265;Ellington, Bruce;WR;sfo;h;stl;4.9;4500
17;2015;5255;Cooks, Brandin;WR;nor;a;atl;4.7;7600
17;2015;5314;Herndon, Javontee;WR;sdg;a;den;4.6;4500
17;2015;5256;Lee, Marqise;WR;jac;a;hou;4.5;5000
17;2015;5097;Inman, Dontrelle;WR;sdg;a;den;4;6100
17;2015;5339;Wilson, Albert;WR;kan;h;oak;3.9;4800
17;2015;5209;Patton, Quinton;WR;sfo;h;stl;3.8;4500
17;2015;5408;Roberts, Seth;WR;oak;a;kan;3.5;5300
17;2015;3867;Nicks, Hakeem;WR;nyg;h;phi;3.4;4500
17;2015;5157;Quick, Brian;WR;stl;a;sfo;3.3;4500
17;2015;5378;Agholor, Nelson;WR;phi;a;nyg;3.3;4700
17;2015;5341;Hurns, Allen;WR;jac;a;hou;3.2;7300
17;2015;5385;Conley, Chris;WR;kan;h;oak;3.2;4700
17;2015;5188;Wright, Jarius;WR;min;a;gnb;3.1;4600
17;2015;5376;Cooper, Amari;WR;oak;a;kan;3;6900
17;2015;3731;Douglas, Harry;WR;ten;a;ind;2.9;5100
17;2015;5417;Meredith, Cameron;WR;chi;h;det;2.9;0
17;2015;3851;Amendola, Danny;WR;nwe;a;mia;2.7;6300
17;2015;3809;Wallace, Mike;WR;min;a;gnb;2.7;4700
17;2015;3529;Welker, Wes;WR;stl;a;sfo;2.6;4900
17;2015;3611;Avant, Jason;WR;kan;h;oak;2.5;4500
17;2015;2622;Smith, Kevin;WR;sea;a;ari;2.2;4500
17;2015;5159;Sanu, Mohamed;WR;cin;h;bal;2.2;4900
17;2015;5148;Floyd, Michael;WR;ari;h;sea;2.1;6500
17;2015;5442;Williams, Kasen;WR;sea;a;ari;1.8;
17;2015;3946;LaFell, Brandon;WR;nwe;a;mia;1.7;6400
17;2015;5364;Street, Devin;WR;dal;h;was;1.6;4500
17;2015;5212;Stills, Kenny;WR;mia;h;nwe;1.6;4700
17;2015;3571;White, Roddy;WR;atl;h;nor;1.5;5800
17;2015;5292;Bersin, Brenton;WR;car;h;tam;1.5;0
17;2015;5424;Diggs, Stefon;WR;min;a;gnb;1.3;5700
17;2015;5167;Hogan, Chris;WR;buf;h;nyj;1.1;4700
17;2015;5222;Harper, Chris;WR;nwe;a;mia;1.1;4500
17;2015;3581;Washington, Nate;WR;hou;h;jac;1.1;5300
17;2015;5239;Golden, Brittan;WR;ari;h;sea;1;0
17;2015;5391;Greene, Rashad;WR;jac;a;hou;1;4900
17;2015;5420;Enunwa, Quincy;WR;nyj;a;buf;1;5000
17;2015;5155;Martin, Keshawn;WR;nwe;a;mia;0.9;5600
17;2015;5353;Fowler, Bennie;WR;den;h;sdg;0.8;4600
17;2015;5394;McBride, Tre;WR;ten;a;ind;0.8;0
17;2015;5367;Bryant, Martavis;WR;pit;a;cle;0.5;7100
17;2015;5344;Moncrief, Donte;WR;ind;h;ten;0.3;6100
17;2015;5361;Gabriel, Taylor;WR;cle;h;pit;0;4600
17;2015;3898;Cooper, Riley;WR;phi;a;nyg;0;4900
17;2015;5437;Turzilli, Andrew;WR;ten;a;ind;0;4500
17;2015;5428;Marquez, Bradley;WR;stl;a;sfo;0;4500
17;2015;3770;Jackson, DeSean;WR;was;a;dal;0;6900
17;2015;5261;Huff, Josh;WR;phi;a;nyg;0;4700
17;2015;5204;Givens, Chris;WR;bal;a;cin;0;4600
17;2015;5350;Abbrederis, Jared;WR;gnb;h;min;0;4700
17;2015;5194;Ross, Jeremy;WR;oak;a;kan;0;4500
17;2015;3732;Weems, Eric;WR;atl;h;nor;0;4500
17;2015;5409;Nelson, J.J.;WR;ari;h;sea;0;5200
17;2015;3547;Floyd, Malcom;WR;sdg;a;den;0;5500
17;2015;5400;Whitehead, Lucky;WR;dal;h;was;0;4700
17;2015;3860;Tate, Brandon;WR;cin;h;bal;0;4700
17;2015;5114;Hankerson, Leonard;WR;buf;h;nyj;0;5200
17;2015;5268;Latimer, Cody;WR;den;h;sdg;0;4700
17;2015;5412;Humphries, Adam;WR;tam;a;car;0;4500
17;2015;5351;Janis, Jeff;WR;gnb;h;min;0;4700
17;2015;5111;Kerley, Jeremy;WR;nyj;a;buf;0;4500
17;2015;5177;Holmes, Andre;WR;oak;a;kan;0;4900
17;2015;3604;Moore, Lance;WR;det;a;chi;0;5000
17;2015;3760;Slater, Matthew;WR;nwe;a;mia;0;4500
17;2015;5337;Hammond, Frankie;WR;kan;h;oak;0;4500
17;2015;5407;Mumphery, Keith;WR;hou;h;jac;0;4500
17;2015;5247;Williams, Nick;WR;atl;h;nor;0;4500
17;2015;5229;Brown, Jaron;WR;ari;h;sea;0;4500
17;2015;3593;Hester, Devin;WR;atl;h;nor;0;4500
17;2015;5225;Thompkins, Kenbrell;WR;nyj;a;buf;0;4700
17;2015;5223;Shepard, Russell;WR;tam;a;car;0;4500
17;2015;5208;Patterson, Cordarrelle;WR;min;a;gnb;-2;4600
17;2015;4569;Ertz, Zach;TE;phi;a;nyg;19.7;5700
17;2015;4552;Fleener, Coby;TE;ind;h;ten;18.3;4900
17;2015;4360;Walker, Delanie;TE;ten;a;ind;17.5;6500
17;2015;4629;Rodgers, Richard;TE;gnb;h;min;15.4;5100
17;2015;4670;Tye, Will;TE;nyg;h;phi;15.2;5200
17;2015;4292;Watson, Ben;TE;nor;a;atl;14.9;5300
17;2015;4262;Witten, Jason;TE;dal;h;was;14.8;5100
17;2015;4568;Eifert, Tyler;TE;cin;h;bal;13.1;6200
17;2015;4506;Moeaki, Tony;TE;atl;h;nor;11.7;0
17;2015;4601;Ebron, Eric;TE;det;a;chi;11;4800
17;2015;4270;Gates, Antonio;TE;sdg;a;den;10.9;6000
17;2015;4455;Coffman, Chase;TE;sea;a;ari;10.9;0
17;2015;4401;Barnidge, Gary;TE;cle;h;pit;10.6;6300
17;2015;4311;Miller, Heath;TE;pit;a;cle;9.3;5100
17;2015;4650;Williams, Maxx;TE;bal;a;cin;8.3;4800
17;2015;4411;Tamme, Jacob;TE;atl;h;nor;8.1;4900
17;2015;4642;Harris, Demetrius;TE;kan;h;oak;8;0
17;2015;4533;Cameron, Jordan;TE;mia;h;nwe;7.6;4700
17;2015;4591;Wright, Tim;TE;det;a;chi;7.4;4500
17;2015;4651;Walford, Clive;TE;oak;a;kan;6.6;4800
17;2015;4573;Reed, Jordan;TE;was;a;dal;6.5;7400
17;2015;4602;Seferian-Jenkins, Austin;TE;tam;a;car;6.3;5600
17;2015;4614;Helfet, Cooper;TE;sea;a;ari;6.2;0
17;2015;4538;Kendricks, Lance;TE;stl;a;sfo;6.2;4800
17;2015;4576;Sims, Dion;TE;mia;h;nwe;5.5;4600
17;2015;4572;McDonald, Vance;TE;sfo;h;stl;5.2;4600
17;2015;4324;Lewis, Marcedes;TE;jac;a;hou;5;4600
17;2015;4363;Celek, Brent;TE;phi;a;nyg;4.8;5000
17;2015;4493;Gresham, Jermaine;TE;ari;h;sea;4.6;4500
17;2015;4553;Hanna, James;TE;dal;h;was;4.3;4500
17;2015;1450;Griffin, Ryan;TE;hou;h;jac;4.2;4800
17;2015;4539;Housler, Rob;TE;chi;h;det;2.8;4500
17;2015;4494;Gronkowski, Rob;TE;nwe;a;mia;2.8;8100
17;2015;4368;Olsen, Greg;TE;car;h;tam;2.6;6600
17;2015;4640;Fiedorowicz, C.J.;TE;hou;h;jac;2.4;4500
17;2015;4495;Harbor, Clay;TE;jac;a;hou;2.3;4500
17;2015;4534;Thomas, Julius;TE;jac;a;hou;2.2;6500
17;2015;4574;Rivera, Mychal;TE;oak;a;kan;2.2;4600
17;2015;4335;Daniels, Owen;TE;den;h;sdg;2;5000
17;2015;4542;Green, Virgil;TE;den;h;sdg;1.9;4500
17;2015;4565;Harkey, Cory;TE;stl;a;sfo;1.7;4500
17;2015;4582;Kelce, Travis;TE;kan;h;oak;1.5;6200
17;2015;4648;Brate, Cameron;TE;tam;a;car;1.5;4900
17;2015;4605;Niklas, Troy;TE;ari;h;sea;1.3;0
17;2015;4577;Toilolo, Levine;TE;atl;h;nor;1.3;4500
17;2015;4609;Fells, Darren;TE;ari;h;sea;1.2;4800
17;2015;4618;Burton, Trey;TE;phi;a;nyg;1;4500
17;2015;4482;Dickson, Ed;TE;car;h;tam;1;4500
17;2015;4666;Bell, Blake;TE;sfo;h;stl;1;4500
17;2015;4499;Hoomanawanui, Michael;TE;nor;a;atl;0.9;4500
17;2015;4586;Hill, Josh;TE;nor;a;atl;0.9;4500
17;2015;4594;Doyle, Jack;TE;ind;h;ten;0.8;4500
17;2015;4532;Stocker, Luke;TE;tam;a;car;0.8;4500
17;2015;4554;Ellison, Rhett;TE;min;a;gnb;0.3;4500
17;2015;4667;Cunningham, Jerome;TE;nyg;h;phi;0;4500
17;2015;4654;Backman, Kennard;TE;gnb;h;min;0;4500
17;2015;4537;Rudolph, Kyle;TE;min;a;gnb;0;5000
17;2015;4671;Lee, Khari;TE;chi;h;det;0;4500
17;2015;4653;James, Jesse;TE;pit;a;cle;0;4500
17;2015;4403;Davis, Kellen;TE;nyj;a;buf;0;4500
17;2015;4481;Cumberland, Jeff;TE;nyj;a;buf;0;4500
17;2015;4323;Davis, Vernon;TE;den;h;sdg;0;5000
17;2015;4637;Supernaw, Phillip;TE;ten;a;ind;0;4500
17;2015;4661;O'Leary, Nick;TE;buf;h;nyj;0;4600
17;2015;4668;Swaim, Geoff;TE;dal;h;was;0;4500
17;2015;4535;Smith, Lee;TE;oak;a;kan;0;4500
17;2015;4327;Fasano, Anthony;TE;ten;a;ind;0;4500
17;2015;4669;Pruitt, MyCole;TE;min;a;gnb;0;4500
17;2015;4652;Kroft, Tyler;TE;cin;h;bal;0;5100
17;2015;4571;Gragg, Chris;TE;buf;h;nyj;0;4500
17;2015;4673;Bibbs, E.J.;TE;cle;h;pit;0;4500
17;2015;4597;Stoneburner, Jake;TE;mia;h;nwe;0;4500
17;2015;4376;Chandler, Scott;TE;nwe;a;mia;0;4600
17;2015;4484;Dray, Jim;TE;cle;h;pit;0;4500
17;2015;4424;Stevens, Craig;TE;ten;a;ind;0;4500
17;2015;4672;Parker, Brian;TE;kan;h;oak;0;4500
17;2015;4437;Cook, Jared;TE;stl;a;sfo;0;4700
17;2015;6095;Novak, Nick;PK;hou;h;jac;16;4600
17;2015;6167;Hauschka, Steven;PK;sea;a;ari;16;5000
17;2015;6037;Vinatieri, Adam;PK;ind;h;ten;15;4900
17;2015;6016;Dawson, Phil;PK;sfo;h;stl;13;4800
17;2015;6079;Brown, Josh;PK;nyg;h;phi;13;4600
17;2015;6206;Tucker, Justin;PK;bal;a;cin;13;4600
17;2015;6232;Coons, Travis;PK;cle;h;pit;12;4600
17;2015;6233;Lambo, Josh;PK;sdg;a;den;11;4500
17;2015;6163;Carpenter, Dan;PK;buf;h;nyj;11;4600
17;2015;6205;Zuerlein, Greg;PK;stl;a;sfo;11;4500
17;2015;6227;McManus, Brandon;PK;den;h;sdg;10;4700
17;2015;6209;Hopkins, Dustin;PK;was;a;dal;10;4500
17;2015;6208;Forbath, Kai;PK;nor;a;atl;9;4600
17;2015;6096;Gould, Robbie;PK;chi;h;det;9;4600
17;2015;6172;Gano, Graham;PK;car;h;tam;9;4900
17;2015;6204;Walsh, Blair;PK;min;a;gnb;8;4500
17;2015;6225;Boswell, Chris;PK;pit;a;cle;8;4900
17;2015;6093;Nugent, Mike;PK;cin;h;bal;8;4900
17;2015;6104;Crosby, Mason;PK;gnb;h;min;8;4600
17;2015;6237;Franks, Andrew;PK;mia;h;nwe;8;4700
17;2015;6159;Prater, Matt;PK;det;a;chi;8;4600
17;2015;6236;Myers, Jason;PK;jac;a;hou;7;4600
17;2015;6169;Succop, Ryan;PK;ten;a;ind;7;4500
17;2015;6064;Graham, Shayne;PK;atl;h;nor;7;4800
17;2015;6211;Sturgis, Caleb;PK;phi;a;nyg;5;4800
17;2015;6203;Bullock, Randy;PK;nyj;a;buf;5;4800
17;2015;6048;Janikowski, Sebastian;PK;oak;a;kan;5;4500
17;2015;6098;Gostkowski, Stephen;PK;nwe;a;mia;4;5200
17;2015;6166;Barth, Connor;PK;tam;a;car;4;4700
17;2015;6224;Santos, Cairo;PK;kan;h;oak;3.12;4800
17;2015;6194;Bailey, Dan;PK;dal;h;was;3;4500
17;2015;6229;Catanzaro, Chandler;PK;ari;h;sea;0;4900
17;2015;7032;Houston Defense;Def;hou;h;jac;29;4800
17;2015;7024;Pittsburgh Defense;Def;pit;a;cle;19;4900
17;2015;7017;Minnesota Defense;Def;min;a;gnb;19;4500
17;2015;7015;Kansas City Defense;Def;kan;h;oak;16;5100
17;2015;7028;Seattle Defense;Def;sea;a;ari;15;5200
