TeamID,Name,Week,Team.x,Opp,Score,Comp.x,Att,Yds,TD,Int.x,Sck.x,FUM,Rate.x,Oppt.x,Avg,Rec,FG.Made,FG.Att,XP.Made,XP.Att,Pts,Year,GID,Pos,Team.y,h.a,Oppt.y,FD.points,FD.salary,TeamID.y,Team,Rk.x,G.x,Pts.G.x,TotPts.x,Att.x,Att.G.x,Yds.x,Avg.x,Yds.G.x,TD.x,Lng.x,X1st.x,X1st..x,X20..x,X40..x,FUM.x,Rk.y,G.y,Pts.G.y,TotPts.y,Comp.y,Att.y,Pct,Att.G.y,Yds.y,Avg.y,Yds.G.y,TD.y,Int.y,X1st.y,X1st..y,Lng.y,X20..y,X40..y,Sck.y,Rate.y,Rk,G,Pts.G,TotPts,Scrm.Plys,Yds.G,Yds.P,X1st.G,X3rd.Md,X3rd.Att,X3rd.Pct,X4th.Md,X4th.Att,X4th.Pct,Pen,Pen.Yds,ToP.G,FUM.y,Lost,Scored Labels
25,"Wheaton, Markus",3,pit,@ PHI,L  3-34,0,0,2,0,0,0,0,0,phi,2,1,0,0,0,0,0,2016,5215,WR,PIT,t,kc,0.699999988079071,5800,16,Philadelphia Eagles,2,3,9,27,49,16.3,213,4.3,71,2,20,14,28.6,2,0,1,8,3,9,27,57,99,57.6,33,610,6.9,203.3,0,3,27,27.3,58,9,4,10,66.1,4,3,9,27,158,274.3,5.2,15,10,31,32,0,5,0,18,152,23:13,6,3,0.782018303871155
25,"Williams, DeAngelo",3,pit,@ PHI,L  3-34,0,8,21,0,0,0,0,0,phi,2.6,0,0,0,0,0,0,2016,2500,RB,PIT,t,kc,19.9000002543132,5900,16,Philadelphia Eagles,2,3,9,27,49,16.3,213,4.3,71,2,20,14,28.6,2,0,1,8,3,9,27,57,99,57.6,33,610,6.9,203.3,0,3,27,27.3,58,9,4,10,66.1,4,3,9,27,158,274.3,5.2,15,10,31,32,0,5,0,18,152,23:13,6,3,7.63221406936646
25,"Williams, DeAngelo",3,pit,@ PHI,L  3-34,0,0,23,0,0,0,0,0,phi,5.8,4,0,0,0,0,0,2016,2500,RB,PIT,t,kc,19.9000002543132,5900,16,Philadelphia Eagles,2,3,9,27,49,16.3,213,4.3,71,2,20,14,28.6,2,0,1,8,3,9,27,57,99,57.6,33,610,6.9,203.3,0,3,27,27.3,58,9,4,10,66.1,4,3,9,27,158,274.3,5.2,15,10,31,32,0,5,0,18,152,23:13,6,3,8.81050395965576
27,"Allen, Dwayne",3,ind,vs SD,W  26-22,0,0,35,0,0,0,0,0,sd,11.7,3,0,0,0,0,0,2016,4551,TE,IND,t,jac,7.93333307902018,5900,15,San Diego Chargers,6,3,24.3,73,56,18.7,245,4.4,81.7,4,24,18,32.1,1,0,1,30,3,24.3,73,89,135,65.9,45,966,7.6,322,5,4,45,33.3,63T,13,2,7,88.6,25,3,24.3,73,198,403.7,6.1,23.3,9,34,26,4,5,80,30,205,29:39,3,2,4.75196838378906
27,"Doyle, Jack",3,ind,vs SD,W  26-22,0,0,65,0,0,0,0,0,sd,10.8,6,0,0,0,0,0,2016,4594,TE,IND,t,jac,10.7333335876465,4800,15,San Diego Chargers,6,3,24.3,73,56,18.7,245,4.4,81.7,4,24,18,32.1,1,0,1,30,3,24.3,73,89,135,65.9,45,966,7.6,322,5,4,45,33.3,63T,13,2,7,88.6,25,3,24.3,73,198,403.7,6.1,23.3,9,34,26,4,5,80,30,205,29:39,3,2,9.70736408233643
27,"Ferguson, Josh",3,ind,vs SD,W  26-22,0,1,2,0,0,0,0,0,sd,2,0,0,0,0,0,0,2016,5484,RB,IND,t,jac,4.70000012715658,4500,15,San Diego Chargers,6,3,24.3,73,56,18.7,245,4.4,81.7,4,24,18,32.1,1,0,1,30,3,24.3,73,89,135,65.9,45,966,7.6,322,5,4,45,33.3,63T,13,2,7,88.6,25,3,24.3,73,198,403.7,6.1,23.3,9,34,26,4,5,80,30,205,29:39,3,2,2.24662399291992
27,"Ferguson, Josh",3,ind,vs SD,W  26-22,0,0,29,0,0,0,0,0,sd,9.7,3,0,0,0,0,0,2016,5484,RB,IND,t,jac,4.70000012715658,4500,15,San Diego Chargers,6,3,24.3,73,56,18.7,245,4.4,81.7,4,24,18,32.1,1,0,1,30,3,24.3,73,89,135,65.9,45,966,7.6,322,5,4,45,33.3,63T,13,2,7,88.6,25,3,24.3,73,198,403.7,6.1,23.3,9,34,26,4,5,80,30,205,29:39,3,2,5.04505157470703
27,"Gore, Frank",3,ind,vs SD,W  26-22,0,21,82,1,0,0,0,0,sd,3.9,0,0,0,0,0,0,2016,2467,RB,IND,t,jac,12.8000005086263,6100,15,San Diego Chargers,6,3,24.3,73,56,18.7,245,4.4,81.7,4,24,18,32.1,1,0,1,30,3,24.3,73,89,135,65.9,45,966,7.6,322,5,4,45,33.3,63T,13,2,7,88.6,25,3,24.3,73,198,403.7,6.1,23.3,9,34,26,4,5,80,30,205,29:39,3,2,16.3328113555908
27,"Gore, Frank",3,ind,vs SD,W  26-22,0,0,1,0,0,0,0,0,sd,1,1,0,0,0,0,0,2016,2467,RB,IND,t,jac,12.8000005086263,6100,15,San Diego Chargers,6,3,24.3,73,56,18.7,245,4.4,81.7,4,24,18,32.1,1,0,1,30,3,24.3,73,89,135,65.9,45,966,7.6,322,5,4,45,33.3,63T,13,2,7,88.6,25,3,24.3,73,198,403.7,6.1,23.3,9,34,26,4,5,80,30,205,29:39,3,2,17.823938369751
27,"Hilton, T.Y.",3,ind,vs SD,W  26-22,0,0,174,1,0,0,0,0,sd,21.8,8,0,0,0,0,0,2016,5151,WR,IND,t,jac,14.8000005086263,7600,15,San Diego Chargers,6,3,24.3,73,56,18.7,245,4.4,81.7,4,24,18,32.1,1,0,1,30,3,24.3,73,89,135,65.9,45,966,7.6,322,5,4,45,33.3,63T,13,2,7,88.6,25,3,24.3,73,198,403.7,6.1,23.3,9,34,26,4,5,80,30,205,29:39,3,2,28.8615455627441
27,"Luck, Andrew",3,ind,vs SD,W  26-22,24,37,331,1,1,2,1,91.2,sd,0,0,0,0,0,0,0,2016,1409,QB,IND,t,jac,20.2733332316081,8900,15,San Diego Chargers,6,3,24.3,73,56,18.7,245,4.4,81.7,4,24,18,32.1,1,0,1,30,3,24.3,73,89,135,65.9,45,966,7.6,322,5,4,45,33.3,63T,13,2,7,88.6,25,3,24.3,73,198,403.7,6.1,23.3,9,34,26,4,5,80,30,205,29:39,3,2,15.1098699569702
27,"Turbin, Robert",3,ind,vs SD,W  26-22,0,4,9,1,0,0,0,0,sd,2.2,0,0,0,0,0,0,2016,2867,RB,IND,t,jac,5.59999974568685,5000,15,San Diego Chargers,6,3,24.3,73,56,18.7,245,4.4,81.7,4,24,18,32.1,1,0,1,30,3,24.3,73,89,135,65.9,45,966,7.6,322,5,4,45,33.3,63T,13,2,7,88.6,25,3,24.3,73,198,403.7,6.1,23.3,9,34,26,4,5,80,30,205,29:39,3,2,8.16388416290283
27,"Vinatieri, Adam",3,ind,vs SD,W  26-22,0,0,0,0,0,0,0,0,sd,0,0,2,2,2,2,8,2016,6037,K,IND,t,jac,10.3333333333333,4800,15,San Diego Chargers,6,3,24.3,73,56,18.7,245,4.4,81.7,4,24,18,32.1,1,0,1,30,3,24.3,73,89,135,65.9,45,966,7.6,322,5,4,45,33.3,63T,13,2,7,88.6,25,3,24.3,73,198,403.7,6.1,23.3,9,34,26,4,5,80,30,205,29:39,3,2,8.38733673095703
28,"Baldwin, Doug",3,sea,vs SF,W  37-18,0,1,-4,0,0,0,0,0,sf,-4,0,0,0,0,0,0,2016,5136,WR,SEA,t,nyj,16.4000002543132,7400,23,San Francisco 49ers,23,3,27.7,83,91,30.3,368,4,122.7,2,41T,19,20.9,2,1,1,14,3,27.7,83,63,107,58.9,35.7,764,7.4,254.7,6,4,31,29,78T,11,4,5,85.1,20,3,27.7,83,203,377.3,5.6,18,19,44,43,1,2,50,24,217,33:14,4,4,22.18479347229
28,"Baldwin, Doug",3,sea,vs SF,W  37-18,0,0,164,1,0,0,0,0,sf,20.5,8,0,0,0,0,0,2016,5136,WR,SEA,t,nyj,16.4000002543132,7400,23,San Francisco 49ers,23,3,27.7,83,91,30.3,368,4,122.7,2,41T,19,20.9,2,1,1,14,3,27.7,83,63,107,58.9,35.7,764,7.4,254.7,6,4,31,29,78T,11,4,5,85.1,20,3,27.7,83,203,377.3,5.6,18,19,44,43,1,2,50,24,217,33:14,4,4,27.2093143463135
28,"Boykin, Trevone",3,sea,vs SF,W  37-18,7,9,65,1,1,0,0,94.2,sf,0,0,0,0,0,0,0,2016,1493,QB,SEA,t,nyj,5.40000009536743,6200,23,San Francisco 49ers,23,3,27.7,83,91,30.3,368,4,122.7,2,41T,19,20.9,2,1,1,14,3,27.7,83,63,107,58.9,35.7,764,7.4,254.7,6,4,31,29,78T,11,4,5,85.1,20,3,27.7,83,203,377.3,5.6,18,19,44,43,1,2,50,24,217,33:14,4,4,11.7857103347778
