"Id","Position","First Name","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"16508-14185","QB","Cam","Newton","21.165000915527344","4","9300","TB@CAR","CAR","TB","O","Concussion","",""
"16508-6894","QB","Aaron","Rodgers","22.79333241780599","3","9100","NYG@GB","GB","NYG","","","",""
"16508-31360","WR","Odell","Beckham Jr.","10.324999809265137","4","8500","NYG@GB","NYG","GB","","","",""
"16508-6893","WR","Jordy","Nelson","17.6999994913737","3","8400","NYG@GB","GB","NYG","","","",""
"16508-6914","TE","Greg","Olsen","14.875","4","8000","TB@CAR","CAR","TB","","","",""
"16508-32384","WR","Mike","Evans","16.75","4","7900","TB@CAR","TB","CAR","","","",""
"16508-6826","QB","Eli","Manning","14.260000228881836","4","7700","NYG@GB","NYG","GB","","","",""
"16508-24929","WR","Kelvin","Benjamin","13.949999809265137","4","7500","TB@CAR","CAR","TB","","","",""
"16508-24849","QB","Jameis","Winston","18.68000030517578","4","7400","TB@CAR","TB","CAR","","","",""
"16508-30968","RB","Eddie","Lacy","8.09999974568685","3","7100","NYG@GB","GB","NYG","","","",""
"16508-14257","WR","Randall","Cobb","6.799999872843425","3","7100","NYG@GB","GB","NYG","","","",""
"16508-27477","WR","Sterling","Shepard","12.074999809265137","4","6900","NYG@GB","NYG","GB","","","",""
"16508-31871","RB","Charles","Sims","9.949999809265137","4","6300","TB@CAR","TB","CAR","Q","Knee","",""
"16508-21970","RB","Doug","Martin","7.199999809265137","2","6200","TB@CAR","TB","CAR","Q","Hamstring","",""
"16508-6733","RB","Jonathan","Stewart","4.5","2","6200","TB@CAR","CAR","TB","O","Hamstring","",""
"16508-37245","RB","Fozzy","Whittaker","9.149999618530273","4","6100","TB@CAR","CAR","TB","","","",""
"16508-33691","RB","Orleans","Darkwa","8.066666920979818","3","6000","NYG@GB","NYG","GB","","","",""
"16508-25410","QB","Mike","Glennon","0","0","6000","TB@CAR","TB","CAR","","","",""
"16508-38269","RB","Cameron","Artis-Payne","3.75","2","5800","TB@CAR","CAR","TB","","","",""
"16508-8052","RB","Rashad","Jennings","6.650000095367432","2","5800","NYG@GB","NYG","GB","Q","Thumb","",""
"16508-6627","WR","Ted","Ginn Jr.","4.550000190734863","4","5700","TB@CAR","CAR","TB","","","",""
"16508-14336","RB","Jacquizz","Rodgers","3.0333334604899087","3","5700","TB@CAR","TB","CAR","","","",""
"16508-11999","WR","Victor","Cruz","9.125","4","5600","NYG@GB","NYG","GB","","","",""
"16508-45889","WR","Davante","Adams","7.966666539510091","3","5500","NYG@GB","GB","NYG","","","",""
"16508-54782","TE","Cameron","Brate","8.975000381469727","4","5400","TB@CAR","TB","CAR","","","",""
"16508-21123","TE","Larry","Donnell","5","3","5200","NYG@GB","NYG","GB","O","Concussion","",""
"16508-28080","WR","Devin","Funchess","4.224999904632568","4","5200","TB@CAR","CAR","TB","","","",""
"16508-24671","WR","Adam","Humphries","7.675000190734863","4","5100","TB@CAR","TB","CAR","","","",""
"16508-33702","QB","Ryan","Griffin","0","0","5000","TB@CAR","TB","CAR","","","",""
"16508-8023","QB","Josh","Johnson","0","0","5000","NYG@GB","NYG","GB","","","",""
"16508-70446","QB","Joe","Callahan","0","0","5000","NYG@GB","GB","NYG","","","",""
"16508-26141","QB","Ryan","Nassib","6.71999979019165","1","5000","NYG@GB","NYG","GB","","","",""
"16508-29314","TE","Richard","Rodgers","4.700000127156575","3","5000","NYG@GB","GB","NYG","","","",""
"16508-11615","QB","Joe","Webb","0.800000011920929","1","5000","TB@CAR","CAR","TB","","","",""
"16508-26355","QB","Logan","Thomas","0","0","5000","NYG@GB","NYG","GB","","","",""
"16508-6373","QB","Derek","Anderson","7.5","2","5000","TB@CAR","CAR","TB","","","",""
"16508-7953","WR","Vincent","Jackson","4.925000190734863","4","5000","TB@CAR","TB","CAR","","","",""
"16508-29915","QB","Brett","Hundley","0","0","5000","NYG@GB","GB","NYG","","","",""
"16508-12553","D","Carolina","Panthers","8","4","5000","TB@CAR","CAR","TB","","","",""
"16508-22958","RB","Bobby","Rainey","6.449999809265137","2","4900","NYG@GB","NYG","GB","","","",""
"16508-10744","K","Graham","Gano","9.75","4","4900","TB@CAR","CAR","TB","","","",""
"16508-24847","TE","Will","Tye","3.575000047683716","4","4800","NYG@GB","NYG","GB","","","",""
"16508-6522","K","Josh","Brown","8.333333333333334","3","4800","NYG@GB","NYG","GB","","","",""
"16508-7975","RB","Mike","Tolbert","1.75","4","4800","TB@CAR","CAR","TB","Q","Hamstring","",""
"16508-11609","RB","James","Starks","1.8333333333333333","3","4700","NYG@GB","GB","NYG","","","",""
"16508-28486","WR","Corey","Brown","6.400000095367432","4","4700","TB@CAR","CAR","TB","","","",""
"16508-7761","TE","Jared","Cook","2.7666667302449546","3","4600","NYG@GB","GB","NYG","O","Ankle","",""
"16508-12533","D","Green Bay","Packers","5.666666666666667","3","4600","NYG@GB","GB","NYG","","","",""
"16508-27672","TE","Matt","LaCosse","3.700000047683716","1","4500","NYG@GB","NYG","GB","IR","Knee","",""
"16508-29734","WR","Ty","Montgomery","-0.033333333830038704","3","4500","NYG@GB","GB","NYG","","","",""
"16508-29866","RB","Paul","Perkins","9","1","4500","NYG@GB","NYG","GB","","","",""
"16508-26411","TE","Ryan","Malleck","0","0","4500","NYG@GB","NYG","GB","","","",""
"16508-53532","WR","Roger","Lewis","0","0","4500","NYG@GB","NYG","GB","","","",""
"16508-7801","TE","Brandon","Myers","4.050000190734863","2","4500","TB@CAR","TB","CAR","Q","Hip","",""
"16508-47861","TE","Mitchell","Henry","0","2","4500","NYG@GB","GB","NYG","","","",""
"16508-46088","RB","Jhurell","Pressley","0","0","4500","NYG@GB","GB","NYG","","","",""
"16508-54742","TE","Scott","Simonson","1.5","1","4500","TB@CAR","CAR","TB","","","",""
"16508-54623","WR","Jeff","Janis","0.9888888465033637","9","4500","NYG@GB","GB","NYG","","","",""
"16508-30654","TE","Jerell","Adams","0","0","4500","NYG@GB","NYG","GB","","","",""
"16508-25554","RB","Nikita","Whitlock","0","14","4500","NYG@GB","NYG","GB","O","Suspension","",""
"16508-62623","RB","John","Crockett","1.0499999523162842","2","4500","NYG@GB","GB","NYG","IR","Shoulder","",""
"16508-45809","TE","Kivon","Cartwright","0","0","4500","TB@CAR","TB","CAR","","","",""
"16508-38651","TE","Beau","Sandland","0","0","4500","TB@CAR","CAR","TB","","","",""
"16508-43504","RB","Don","Jackson","0","0","4500","NYG@GB","GB","NYG","","","",""
"16508-30678","WR","Damiere","Byrd","0","0","4500","TB@CAR","CAR","TB","","","",""
"16508-21547","RB","Will","Johnson","2.2600000381469725","5","4500","NYG@GB","NYG","GB","IR","Shoulder","",""
"16508-31378","WR","Kadron","Boone","0","0","4500","NYG@GB","NYG","GB","","","",""
"16508-41370","WR","Trevor","Davis","0","2","4500","NYG@GB","GB","NYG","","","",""
"16508-30412","WR","Tavarres","King","0","0","4500","NYG@GB","NYG","GB","","","",""
"16508-40857","RB","Peyton","Barber","0","0","4500","TB@CAR","TB","CAR","","","",""
"16508-54694","TE","Justin","Perillo","1.7999999523162842","1","4500","NYG@GB","GB","NYG","","","",""
"16508-24720","TE","Braxton","Deaver","0","0","4500","TB@CAR","CAR","TB","","","",""
