"Id","Position","First Name","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"16504-14190","WR","Julio","Jones","19.450000762939453","4","8900","ATL@DEN","ATL","DEN","","","",""
"16504-14187","WR","A.J.","Green","18.700000762939453","4","8700","CIN@DAL","CIN","DAL","","","",""
"16504-7968","QB","Philip","Rivers","17.375","4","8300","SD@OAK","SD","OAK","","","",""
"16504-45859","QB","Derek","Carr","20.985000610351562","4","8100","SD@OAK","OAK","SD","","","",""
"16504-29249","RB","C.J.","Anderson","15.25","4","8000","ATL@DEN","DEN","ATL","","","",""
"16504-38791","RB","Ezekiel","Elliott","16.149999618530273","4","7900","CIN@DAL","DAL","CIN","","","",""
"16504-14225","QB","Andy","Dalton","15.890000343322754","4","7800","CIN@DAL","CIN","DAL","","","",""
"16504-6779","RB","LeSean","McCoy","17.725000381469727","4","7800","BUF@LA","BUF","LA","Q","Hand","",""
"16504-28900","RB","Melvin","Gordon","18.475000381469727","4","7700","SD@OAK","SD","OAK","","","",""
"16504-11432","WR","Demaryius","Thomas","13.925000190734863","4","7700","ATL@DEN","DEN","ATL","","","",""
"16504-11435","WR","Dez","Bryant","8.833333333333334","3","7700","CIN@DAL","DAL","CIN","Q","Knee","",""
"16504-6616","QB","Matt","Ryan","27.405000686645508","4","7700","ATL@DEN","ATL","DEN","","","",""
"16504-28434","QB","Trevor","Siemian","14.789999961853027","4","7600","ATL@DEN","DEN","ATL","Q","Shoulder - ac joint","",""
"16504-30447","RB","Todd","Gurley","10.850000381469727","4","7600","BUF@LA","LA","BUF","","","",""
"16504-14377","QB","Tyrod","Taylor","16.229999542236328","4","7600","BUF@LA","BUF","LA","","","",""
"16504-24920","RB","Devonta","Freeman","14.475000381469727","4","7400","ATL@DEN","ATL","DEN","","","",""
"16504-31716","QB","Dak","Prescott","17.545000076293945","4","7300","CIN@DAL","DAL","CIN","","","",""
"16504-31397","RB","Jeremy","Hill","11.324999809265137","4","7300","CIN@DAL","CIN","DAL","","","",""
"16504-31001","WR","Amari","Cooper","10.949999809265137","4","7200","SD@OAK","OAK","SD","","","",""
"16504-11505","WR","Emmanuel","Sanders","14.949999809265137","4","7100","ATL@DEN","DEN","ATL","","","",""
