"Id","Position","First Name","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"16564-11612","WR","Antonio","Brown","18.639999389648438","5","9700","PIT@MIA","PIT","MIA","","","",""
"16564-28181","RB","Le'Veon","Bell","20.100000381469727","2","9300","PIT@MIA","PIT","MIA","","","",""
"16564-62497","RB","David","Johnson","21.2","5","9100","NYJ@ARI","ARI","NYJ","","","",""
"16564-6498","QB","Tom","Brady","29.639999389648438","1","9000","CIN@NE","NE","CIN","","","",""
"16564-14185","QB","Cam","Newton","21.165000915527344","4","8900","CAR@NO","CAR","NO","Q","Concussion","",""
"16564-14254","RB","DeMarco","Murray","20.660000610351563","5","8800","CLE@TEN","TEN","CLE","","","",""
"16564-6894","QB","Aaron","Rodgers","21.559999465942383","4","8800","DAL@GB","GB","DAL","","","",""
"16564-6589","QB","Ben","Roethlisberger","23.12799987792969","5","8700","PIT@MIA","PIT","MIA","","","",""
"16564-21939","QB","Andrew","Luck","20.332000732421875","5","8600","IND@HOU","IND","HOU","","","",""
"16564-28643","WR","Allen","Robinson","13.074999809265137","4","8600","JAC@CHI","JAC","CHI","","","",""
"16564-14190","WR","Julio","Jones","16.339999389648437","5","8500","ATL@SEA","ATL","SEA","","","",""
"16564-6504","QB","Drew","Brees","21.690000534057617","4","8500","CAR@NO","NO","CAR","","","",""
"16564-22015","QB","Russell","Wilson","15.59000015258789","4","8400","ATL@SEA","SEA","ATL","","","",""
"16564-14187","WR","A.J.","Green","16.360000610351562","5","8400","CIN@NE","CIN","NE","","","",""
"16564-11460","TE","Rob","Gronkowski","5","3","8400","CIN@NE","NE","CIN","","","",""
"16564-31360","WR","Odell","Beckham Jr.","11.080000305175782","5","8300","BAL@NYG","NYG","BAL","","","",""
"16564-6893","WR","Jordy","Nelson","16.225000381469727","4","8300","DAL@GB","GB","DAL","","","",""
"16564-6779","RB","LeSean","McCoy","17.539999389648436","5","8200","SF@BUF","BUF","SF","","","",""
