"Id","Position","First Name","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"16566-6739","WR","DeSean","Jackson","8.55999984741211","5","6400","PHI@WAS","WAS","PHI","","","",""
"16566-29587","QB","Cody","Kessler","9.420000076293945","3","6300","CLE@TEN","CLE","TEN","","","",""
"16566-33260","WR","DeVante","Parker","9.550000190734863","4","6300","PIT@MIA","MIA","PIT","","","",""
"16566-6733","RB","Jonathan","Stewart","4.5","2","6300","CAR@NO","CAR","NO","","","",""
"16566-6768","WR","Eddie","Royal","11.780000305175781","5","6300","JAC@CHI","CHI","JAC","Q","Calf","",""
"16566-31732","WR","Corey","Coleman","16.399999618530273","2","6200","CLE@TEN","CLE","TEN","O","Hand","",""
"16566-25760","WR","Allen","Hurns","9.024999618530273","4","6200","JAC@CHI","JAC","CHI","","","",""
"16566-14267","QB","Ryan","Mallett","10.991428920200892","7","6000","BAL@NYG","BAL","NYG","","","",""
"16566-6479","WR","Anquan","Boldin","8.180000305175781","5","6000","LA@DET","DET","LA","Q","Ankle","",""
"16566-30231","QB","Jacoby","Brissett","9.433333079020182","3","6000","CIN@NE","NE","CIN","IR","Thumb","",""
"16566-54604","QB","Jimmy","Garoppolo","11.846666971842447","3","6000","CIN@NE","NE","CIN","Q","Shoulder","",""
"16566-33557","TE","Tyler","Eifert","12.73076923076923","13","6000","CIN@NE","CIN","NE","Q","Back","",""
"16566-38435","QB","Jared","Goff","0","0","6000","LA@DET","LA","DET","","","",""
"16566-24755","WR","Jamison","Crowder","10.319999694824219","5","6000","PHI@WAS","WAS","PHI","","","",""
"16566-7970","QB","Charlie","Whitehurst","10.380000114440918","1","6000","CLE@TEN","CLE","TEN","","","",""
"16566-7778","QB","Matt","Cassel","-0.10000000149011612","1","6000","CLE@TEN","TEN","CLE","","","",""
"16566-6774","WR","Pierre","Garcon","8","5","6000","PHI@WAS","WAS","PHI","","","",""
"16566-6627","WR","Ted","Ginn Jr.","3.4400001525878907","5","5900","CAR@NO","CAR","NO","","","",""
"16566-38269","RB","Cameron","Artis-Payne","9.333333333333334","3","5900","CAR@NO","CAR","NO","","","",""
"16566-31047","QB","AJ","McCarron","8.17999976021903","7","5900","CIN@NE","CIN","NE","","","",""
"16566-33691","RB","Orleans","Darkwa","6.324999809265137","4","5900","BAL@NYG","NYG","BAL","","","",""
"16566-6732","RB","DeAngelo","Williams","13.419999694824218","5","5900","PIT@MIA","PIT","MIA","","","",""
"16566-6735","WR","Steve","Smith Sr.","10.1","5","5900","BAL@NYG","BAL","NYG","Q","Ankle","",""
"16566-6535","WR","Kenny","Britt","9.019999694824218","5","5800","LA@DET","LA","DET","","","",""
"16566-46882","RB","Jay","Ajayi","7.275000095367432","4","5800","PIT@MIA","MIA","PIT","","","",""
"16566-8050","TE","Zach","Miller","10.680000305175781","5","5800","JAC@CHI","CHI","JAC","Q","Ribs","",""
"16566-14349","WR","Jeremy","Kerley","11.080000305175782","5","5800","SF@BUF","SF","BUF","Q","Ankle","",""
"16566-25290","RB","Giovani","Bernard","9.88000030517578","5","5700","CIN@NE","CIN","NE","","","",""
"16566-14317","TE","Julius","Thomas","8.766666412353516","3","5700","JAC@CHI","JAC","CHI","","","",""
"16566-26458","WR","Tavon","Austin","8.859999847412109","5","5700","LA@DET","LA","DET","","","",""
"16566-8052","RB","Rashad","Jennings","6.650000095367432","2","5700","BAL@NYG","NYG","BAL","Q","Thumb","",""
"16566-28930","RB","James","White","6.459999847412109","5","5700","CIN@NE","NE","CIN","","","",""
"16566-21971","TE","Coby","Fleener","7.199999809265137","4","5600","CAR@NO","NO","CAR","","","",""
"16566-25272","TE","Eric","Ebron","9","4","5600","LA@DET","DET","LA","Q","Knee","",""
"16566-37245","RB","Fozzy","Whittaker","8.5","5","5600","CAR@NO","CAR","NO","","","",""
"16566-43413","RB","Kenneth","Dixon","1","1","5600","BAL@NYG","BAL","NYG","","","",""
"16566-14704","WR","Chris","Hogan","7.159999847412109","5","5600","CIN@NE","NE","CIN","","","",""
"16566-11712","RB","Joique","Bell","0.6000000238418579","1","5600","JAC@CHI","CHI","JAC","","","",""
"16566-29685","WR","Robert","Woods","5.920000076293945","5","5500","SF@BUF","BUF","SF","","","",""
