"Id","Position","First Name","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"16509-14185","QB","Cam","Newton","21.165000915527344","4","9300","TB@CAR","CAR","TB","O","Concussion","",""
"16509-7968","QB","Philip","Rivers","19.572000122070314","5","8300","DEN@SD","SD","DEN","","","",""
"16509-6914","TE","Greg","Olsen","14.875","4","8000","TB@CAR","CAR","TB","","","",""
"16509-29249","RB","C.J.","Anderson","13.739999389648437","5","8000","DEN@SD","DEN","SD","","","",""
"16509-32384","WR","Mike","Evans","16.75","4","7900","TB@CAR","TB","CAR","","","",""
"16509-28900","RB","Melvin","Gordon","17.41999969482422","5","7700","DEN@SD","SD","DEN","","","",""
"16509-11432","WR","Demaryius","Thomas","13.819999694824219","5","7700","DEN@SD","DEN","SD","","","",""
"16509-28434","QB","Trevor","Siemian","14.789999961853027","4","7600","DEN@SD","DEN","SD","NA","Shoulder - ac joint","",""
"16509-24929","WR","Kelvin","Benjamin","13.949999809265137","4","7500","TB@CAR","CAR","TB","","","",""
"16509-24849","QB","Jameis","Winston","18.68000030517578","4","7400","TB@CAR","TB","CAR","","","",""
"16509-11505","WR","Emmanuel","Sanders","14.260000610351563","5","7100","DEN@SD","DEN","SD","","","",""
"16509-33463","QB","Paxton","Lynch","12.0600004196167","2","6800","DEN@SD","DEN","SD","","","",""
"16509-22035","WR","Travis","Benjamin","12.259999847412109","5","6500","DEN@SD","SD","DEN","","","",""
"16509-62535","WR","Tyrell","Williams","11.65999984741211","5","6500","DEN@SD","SD","DEN","","","",""
"16509-31871","RB","Charles","Sims","9.949999809265137","4","6300","TB@CAR","TB","CAR","D","Knee","",""
"16509-21970","RB","Doug","Martin","7.199999809265137","2","6200","TB@CAR","TB","CAR","D","Hamstring","",""
"16509-6733","RB","Jonathan","Stewart","4.5","2","6200","TB@CAR","CAR","TB","O","Hamstring","",""
"16509-37245","RB","Fozzy","Whittaker","9.149999618530273","4","6100","TB@CAR","CAR","TB","","","",""
"16509-14645","WR","Dontrelle","Inman","5.8599998474121096","5","6100","DEN@SD","SD","DEN","","","",""
"16509-25410","QB","Mike","Glennon","0","0","6000","TB@CAR","TB","CAR","","","",""
"16509-38269","RB","Cameron","Artis-Payne","3.75","2","5800","TB@CAR","CAR","TB","","","",""
"16509-6627","WR","Ted","Ginn Jr.","4.550000190734863","4","5700","TB@CAR","CAR","TB","","","",""
"16509-7965","TE","Antonio","Gates","7.166666666666667","3","5700","DEN@SD","SD","DEN","","","",""
"16509-14336","RB","Jacquizz","Rodgers","3.0333334604899087","3","5700","TB@CAR","TB","CAR","","","",""
"16509-22848","QB","Austin","Davis","7.393333435058594","3","5500","DEN@SD","DEN","SD","","","",""
"16509-54782","TE","Cameron","Brate","8.975000381469727","4","5400","TB@CAR","TB","CAR","","","",""
"16509-40845","TE","Hunter","Henry","9.800000190734863","4","5400","DEN@SD","SD","DEN","","","",""
"16509-28080","WR","Devin","Funchess","4.224999904632568","4","5200","TB@CAR","CAR","TB","","","",""
"16509-39580","RB","Devontae","Booker","3.6599998474121094","5","5100","DEN@SD","DEN","SD","","","",""
"16509-24671","WR","Adam","Humphries","7.675000190734863","4","5100","TB@CAR","TB","CAR","","","",""
"16509-12531","D","Denver","Broncos","11.2","5","5100","DEN@SD","DEN","SD","","","",""
"16509-33702","QB","Ryan","Griffin","0","0","5000","TB@CAR","TB","CAR","","","",""
"16509-7919","QB","Kellen","Clemens","-0.10000000149011612","1","5000","DEN@SD","SD","DEN","","","",""
"16509-11615","QB","Joe","Webb","0.800000011920929","1","5000","TB@CAR","CAR","TB","","","",""
"16509-6373","QB","Derek","Anderson","7.5","2","5000","TB@CAR","CAR","TB","","","",""
"16509-7953","WR","Vincent","Jackson","4.925000190734863","4","5000","TB@CAR","TB","CAR","","","",""
