"Id","Position","First Name","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"16501-11612","WR","Antonio","Brown","18.725000381469727","4","9600","NYJ@PIT","PIT","NYJ","","","",""
"16501-14185","QB","Cam","Newton","21.165000915527344","4","9300","TB@CAR","CAR","TB","Q","Concussion","",""
"16501-6894","QB","Aaron","Rodgers","22.79333241780599","3","9100","NYG@GB","GB","NYG","","","",""
"16501-62497","RB","David","Johnson","18.5","4","9000","ARI@SF","ARI","SF","","","",""
"16501-14190","WR","Julio","Jones","19.450000762939453","4","8900","ATL@DEN","ATL","DEN","","","",""
"16501-14187","WR","A.J.","Green","18.700000762939453","4","8700","CIN@DAL","CIN","DAL","","","",""
"16501-6498","QB","Tom","Brady","21.950000762939453","16","8700","NE@CLE","NE","CLE","","","",""
"16501-6589","QB","Ben","Roethlisberger","21.610000610351562","4","8600","NYJ@PIT","PIT","NYJ","","","",""
"16501-28181","RB","Le'Veon","Bell","20.299999237060547","1","8600","NYJ@PIT","PIT","NYJ","","","",""
"16501-21939","QB","Andrew","Luck","19.8700008392334","4","8600","CHI@IND","IND","CHI","","","",""
"16501-31360","WR","Odell","Beckham Jr.","10.324999809265137","4","8500","NYG@GB","NYG","GB","","","",""
"16501-14254","RB","DeMarco","Murray","21.774999618530273","4","8400","TEN@MIA","TEN","MIA","","","",""
"16501-6893","WR","Jordy","Nelson","17.6999994913737","3","8400","NYG@GB","GB","NYG","","","",""
"16501-7968","QB","Philip","Rivers","17.375","4","8300","SD@OAK","SD","OAK","","","",""
"16501-6654","QB","Matthew","Stafford","20.079999923706055","4","8200","PHI@DET","DET","PHI","","","",""
"16501-16606","WR","DeAndre","Hopkins","10.800000190734863","4","8200","HOU@MIN","HOU","MIN","","","",""
"16501-45859","QB","Derek","Carr","20.985000610351562","4","8100","SD@OAK","OAK","SD","","","",""
"16501-21980","WR","Alshon","Jeffery","10.050000190734863","4","8000","CHI@IND","CHI","IND","","","",""
"16501-29249","RB","C.J.","Anderson","15.25","4","8000","ATL@DEN","DEN","ATL","","","",""
"16501-6914","TE","Greg","Olsen","14.875","4","8000","TB@CAR","CAR","TB","","","",""
"16501-32384","WR","Mike","Evans","16.75","4","7900","TB@CAR","TB","CAR","","","",""
"16501-6748","QB","Carson","Palmer","15.774999618530273","4","7900","ARI@SF","ARI","SF","Q","Concussion","",""
"16501-38791","RB","Ezekiel","Elliott","16.149999618530273","4","7900","CIN@DAL","DAL","CIN","","","",""
"16501-14225","QB","Andy","Dalton","15.890000343322754","4","7800","CIN@DAL","CIN","DAL","","","",""
"16501-30298","TE","Jordan","Reed","12.699999809265137","4","7800","WAS@BAL","WAS","BAL","","","",""
"16501-22103","WR","Marvin","Jones Jr.","17.924999237060547","4","7800","PHI@DET","DET","PHI","","","",""
"16501-22037","RB","Lamar","Miller","12.350000381469727","4","7800","HOU@MIN","HOU","MIN","","","",""
"16501-6779","RB","LeSean","McCoy","17.725000381469727","4","7800","BUF@LA","BUF","LA","","","",""
"16501-6616","QB","Matt","Ryan","27.405000686645508","4","7700","ATL@DEN","ATL","DEN","","","",""
"16501-11432","WR","Demaryius","Thomas","13.925000190734863","4","7700","ATL@DEN","DEN","ATL","","","",""
"16501-11435","WR","Dez","Bryant","8.833333333333334","3","7700","CIN@DAL","DAL","CIN","Q","Knee","",""
"16501-28900","RB","Melvin","Gordon","18.475000381469727","4","7700","SD@OAK","SD","OAK","","","",""
"16501-6826","QB","Eli","Manning","14.260000228881836","4","7700","NYG@GB","NYG","GB","","","",""
"16501-22031","WR","T.Y.","Hilton","14.524999618530273","4","7700","CHI@IND","IND","CHI","","","",""
"16501-28434","QB","Trevor","Siemian","14.789999961853027","4","7600","ATL@DEN","DEN","ATL","Q","Shoulder - ac joint","",""
"16501-30447","RB","Todd","Gurley","10.850000381469727","4","7600","BUF@LA","LA","BUF","","","",""
"16501-6714","QB","Joe","Flacco","16.4950008392334","4","7600","WAS@BAL","BAL","WAS","","","",""
"16501-14377","QB","Tyrod","Taylor","16.229999542236328","4","7600","BUF@LA","BUF","LA","","","",""
"16501-6759","WR","Brandon","Marshall","9.725000381469727","4","7600","NYJ@PIT","NYJ","PIT","","","",""
"16501-11779","RB","LeGarrette","Blount","14.774999618530273","4","7500","NE@CLE","NE","CLE","","","",""
"16501-70324","QB","Carson","Wentz","17.62000020345052","3","7500","PHI@DET","PHI","DET","","","",""
"16501-31394","WR","Jarvis","Landry","14.649999618530273","4","7500","TEN@MIA","MIA","TEN","","","",""
"16501-24929","WR","Kelvin","Benjamin","13.949999809265137","4","7500","TB@CAR","CAR","TB","","","",""
"16501-22038","QB","Kirk","Cousins","17.295000076293945","4","7500","WAS@BAL","WAS","BAL","","","",""
"16501-11414","QB","Sam","Bradford","14.953333536783854","3","7400","HOU@MIN","MIN","HOU","","","",""
"16501-24920","RB","Devonta","Freeman","14.475000381469727","4","7400","ATL@DEN","ATL","DEN","","","",""
"16501-24849","QB","Jameis","Winston","18.68000030517578","4","7400","TB@CAR","TB","CAR","","","",""
"16501-31716","QB","Dak","Prescott","17.545000076293945","4","7300","CIN@DAL","DAL","CIN","","","",""
"16501-31397","RB","Jeremy","Hill","11.324999809265137","4","7300","CIN@DAL","CIN","DAL","","","",""
"16501-21994","QB","Brock","Osweiler","13.9399995803833","4","7200","HOU@MIN","HOU","MIN","","","",""
"16501-15212","WR","Terrelle","Pryor Sr.","13.350000381469727","4","7200","NE@CLE","CLE","NE","","","",""
"16501-28473","RB","Carlos","Hyde","16.600000381469727","4","7200","ARI@SF","SF","ARI","","","",""
"16501-11460","TE","Rob","Gronkowski","0.800000011920929","2","7200","NE@CLE","NE","CLE","","","",""
"16501-31001","WR","Amari","Cooper","10.949999809265137","4","7200","SD@OAK","OAK","SD","","","",""
"16501-42028","WR","Will","Fuller","14.949999809265137","4","7200","HOU@MIN","HOU","MIN","","","",""
"16501-25079","WR","Stefon","Diggs","13.875","4","7200","HOU@MIN","MIN","HOU","","","",""
"16501-6883","WR","Larry","Fitzgerald","14.75","4","7200","ARI@SF","ARI","SF","","","",""
"16501-42142","RB","Jordan","Howard","10","3","7200","CHI@IND","CHI","IND","","","",""
"16501-21948","QB","Ryan","Tannehill","17.40999984741211","4","7100","TEN@MIA","MIA","TEN","","","",""
"16501-14257","WR","Randall","Cobb","6.799999872843425","3","7100","NYG@GB","GB","NYG","","","",""
"16501-11505","WR","Emmanuel","Sanders","14.949999809265137","4","7100","ATL@DEN","DEN","ATL","","","",""
"16501-6899","RB","Matt","Forte","15.149999618530273","4","7100","NYJ@PIT","NYJ","PIT","","","",""
"16501-30968","RB","Eddie","Lacy","8.09999974568685","3","7100","NYG@GB","GB","NYG","","","",""
"16501-29358","QB","Marcus","Mariota","12.800000190734863","4","7000","TEN@MIA","TEN","MIA","","","",""
"16501-30837","WR","Jordan","Matthews","13.300000508626303","3","7000","PHI@DET","PHI","DET","","","",""
"16501-7859","WR","Julian","Edelman","8.050000190734863","4","7000","NE@CLE","NE","CLE","","","",""
"16501-7659","QB","Ryan","Fitzpatrick","13.194999694824219","4","6900","NYJ@PIT","NYJ","PIT","","","",""
"16501-27477","WR","Sterling","Shepard","12.074999809265137","4","6900","NYG@GB","NYG","GB","","","",""
"16501-30244","RB","Matt","Jones","11.625","4","6900","WAS@BAL","WAS","BAL","","","",""
"16501-9392","WR","Michael","Crabtree","17.450000762939453","4","6900","SD@OAK","OAK","SD","","","",""
"16501-54684","RB","Isaiah","Crowell","16.424999237060547","4","6800","NE@CLE","CLE","NE","","","",""
"16501-25813","WR","Phillip","Dorsett","8.074999809265137","4","6800","CHI@IND","IND","CHI","","","",""
"16501-11501","WR","Eric","Decker","11.966667175292969","3","6800","NYJ@PIT","NYJ","PIT","Q","Shoulder","",""
"16501-6898","QB","Jay","Cutler","8.0600004196167","2","6800","CHI@IND","CHI","IND","Q","Thumb","",""
"16501-33463","QB","Paxton","Lynch","10.399999618530273","1","6800","ATL@DEN","DEN","ATL","","","",""
"16501-10777","RB","Arian","Foster","6.199999809265137","2","6700","TEN@MIA","MIA","TEN","Q","Hamstring","",""
"16501-6739","WR","DeSean","Jackson","9.449999809265137","4","6700","WAS@BAL","WAS","BAL","","","",""
"16501-21952","WR","Michael","Floyd","8.75","4","6600","ARI@SF","ARI","SF","","","",""
"16501-22994","QB","Case","Keenum","11.75","4","6600","BUF@LA","LA","BUF","","","",""
"16501-6803","QB","Josh","McCown","16.399999618530273","1","6600","NE@CLE","CLE","NE","O","Collarbone","",""
"16501-14194","QB","Blaine","Gabbert","14.055000305175781","4","6500","ARI@SF","SF","ARI","","","",""
"16501-31732","WR","Corey","Coleman","16.399999618530273","2","6500","NE@CLE","CLE","NE","O","Hand","",""
"16501-54606","WR","John","Brown","8.149999618530273","4","6500","ARI@SF","ARI","SF","","","",""
"16501-62535","WR","Tyrell","Williams","9.524999618530273","4","6500","SD@OAK","SD","OAK","","","",""
"16501-6840","RB","Frank","Gore","14.100000381469727","4","6500","CHI@IND","IND","CHI","","","",""
"16501-22035","WR","Travis","Benjamin","11.524999618530273","4","6500","SD@OAK","SD","OAK","","","",""
"16501-29587","QB","Cody","Kessler","10.890000343322754","2","6400","NE@CLE","CLE","NE","","","",""
"16501-33260","WR","DeVante","Parker","10.066666920979818","3","6400","TEN@MIA","MIA","TEN","","","",""
"16501-54607","RB","Terrance","West","8.524999618530273","4","6400","WAS@BAL","BAL","WAS","","","",""
"16501-11485","WR","Golden","Tate","4.474999904632568","4","6400","PHI@DET","DET","PHI","","","",""
"16501-6863","TE","Delanie","Walker","9.133333206176758","3","6400","TEN@MIA","TEN","MIA","","","",""
"16501-6607","WR","Mike","Wallace","12.475000381469727","4","6300","WAS@BAL","BAL","WAS","","","",""
