Id,Position,First Name,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details
16402-32483,WR,Josh,Boyce,0,0,4600,CLE@MIA,CLE,MIA,,
16402-32058,K,Chris,Boswell,8,2,4600,PIT@PHI,PIT,PHI,,
16402-14837,WR,Jeremy,Ross,0.681818182,11,4600,NYJ@KC,NYJ,KC,,
16402-14757,RB,Matt,Asiata,2.150000095,2,4600,MIN@CAR,MIN,CAR,,
16402-29084,WR,Rashad,Ross,2.646153964,13,4600,WAS@NYG,WAS,NYG,,
16402-12544,D,New York,Jets,5.5,2,4600,NYJ@KC,NYJ,KC,,
16402-22447,WR,Griff,Whalen,3.555555556,9,4600,SD@IND,SD,IND,,
16402-39449,WR,Charles,Johnson,1.75,2,4600,MIN@CAR,MIN,CAR,,
16402-33703,WR,Ryan,Grant,0.5,2,4600,WAS@NYG,WAS,NYG,,
16402-14643,RB,DuJuan,Harris,7.775000095,4,4600,SF@SEA,SF,SEA,,
16402-6810,K,Dan,Carpenter,4,2,4600,ARI@BUF,BUF,ARI,,
16402-7831,K,Sebastian,Janikowski,6,2,4600,OAK@TEN,OAK,TEN,,
16402-30775,WR,Justin,Hunter,4.822222392,9,4600,CLE@MIA,MIA,CLE,,
16402-6870,TE,Vernon,Davis,5.050000191,2,4600,WAS@NYG,WAS,NYG,,
16402-6904,WR,Devin,Hester,0,2,4600,BAL@JAC,BAL,JAC,,
16402-30733,WR,Cordarrelle,Patterson,0.850000024,2,4600,MIN@CAR,MIN,CAR,,
16402-26094,WR,Brandon,Coleman,2.5,1,4600,ATL@NO,NO,ATL,,
16402-12539,D,Miami,Dolphins,8,2,4600,CLE@MIA,MIA,CLE,,
16402-12530,D,Dallas,Cowboys,4.5,2,4600,CHI@DAL,DAL,CHI,,
16402-7801,TE,Brandon,Myers,6.900000095,1,4600,LA@TB,TB,LA,,
16402-6702,K,Phil,Dawson,6.5,2,4600,SF@SEA,SF,SEA,,
16402-28088,RB,Denard,Robinson,1.299999952,2,4600,BAL@JAC,JAC,BAL,,
16402-29821,WR,Jordan,Payton,0,0,4600,CLE@MIA,CLE,MIA,,
16402-22034,WR,Chris,Givens,3.792857034,14,4600,PIT@PHI,PHI,PIT,,
16402-14355,TE,Niles,Paul,2.099999905,1,4600,WAS@NYG,WAS,NYG,,
16402-22063,WR,Keshawn,Martin,5.5,9,4600,HOU@NE,NE,HOU,,
16402-6782,K,Matt,Prater,8,2,4600,DET@GB,DET,GB,,
16402-47828,RB,Antonio,Andrews,0,1,4500,OAK@TEN,TEN,OAK,,
16402-29655,RB,Soma,Vainuku,0,0,4500,HOU@NE,HOU,NE,,
16402-22010,WR,DeVier,Posey,0,0,4500,DEN@CIN,DEN,CIN,,
16402-6567,TE,David,Johnson,1,1,4500,PIT@PHI,PIT,PHI,,
16402-70423,TE,Anthony,Norris,0,0,4500,DEN@CIN,DEN,CIN,,
16402-21984,RB,Isaiah,Pead,-1.700000048,1,4500,CLE@MIA,MIA,CLE,,
16402-30598,TE,Busta,Anderson,0,0,4500,SF@SEA,SF,SEA,,
16402-47861,TE,Mitchell,Henry,0,2,4500,DET@GB,GB,DET,,
16402-21972,WR,Brian,Quick,2.549999952,2,4500,LA@TB,LA,TB,,
16402-70444,WR,Paul,McRoberts,0,0,4500,LA@TB,LA,TB,,
16402-30654,TE,Jerell,Adams,0,0,4500,WAS@NYG,NYG,WAS,,
16402-47870,TE,Tyler,Higbee,0.699999988,1,4500,LA@TB,LA,TB,,
16402-64104,RB,Terrell,Watson,0,0,4500,CLE@MIA,CLE,MIA,,
16402-30635,RB,Mike,Davis,0.800000012,2,4500,SF@SEA,SF,SEA,,
16402-45683,RB,Kapri,Bibbs,0.899999976,2,4500,DEN@CIN,DEN,CIN,,
16402-70457,TE,Cole,Wick,1,1,4500,DET@GB,DET,GB,,
16402-70456,TE,Adam,Fuehne,0,0,4500,DET@GB,DET,GB,,
16402-29593,WR,Marqise,Lee,6.599999905,2,4500,BAL@JAC,JAC,BAL,,
16402-29592,TE,Xavier,Grimble,9.600000381,1,4500,PIT@PHI,PIT,PHI,,
16402-30678,WR,Damiere,Byrd,0,0,4500,MIN@CAR,CAR,MIN,,
16402-40126,TE,Austin,Hooper,5.900000095,2,4500,ATL@NO,ATL,NO,,
16402-39153,TE,Ifeanyi,Momah,0,0,4500,ARI@BUF,ARI,BUF,,
16402-30684,RB,Brandon,Wilds,0,0,4500,ATL@NO,ATL,NO,,
16402-34073,TE,Ryan,Griffin,1.850000024,2,4500,HOU@NE,HOU,NE,,
16402-27199,RB,Marcus,Murphy,0,1,4500,ATL@NO,NO,ATL,,
16402-6653,RB,Jerome,Felton,0.474999994,4,4500,ARI@BUF,BUF,ARI,,
16402-34051,WR,Deshon,Foxx,0,0,4500,SF@SEA,SEA,SF,,
16402-29583,TE,Randall,Telfer,0,0,4500,CLE@MIA,CLE,MIA,,
16402-70489,TE,Ben,Braunecker,0,0,4500,CHI@DAL,CHI,DAL,,
16402-43961,RB,Tyler,Ervin,0.649999976,2,4500,HOU@NE,HOU,NE,,
16402-30667,TE,Justice,Cunningham,0,2,4500,LA@TB,LA,TB,,
16402-6642,K,Nick,Folk,12,2,4500,NYJ@KC,NYJ,KC,,
16402-22849,TE,Cory,Harkey,0.849999984,6,4500,LA@TB,LA,TB,,
16402-25225,WR,Quinshad,Davis,0,0,4500,DET@GB,DET,GB,,
16402-70501,RB,C.J.,Ham,0,0,4500,MIN@CAR,MIN,CAR,,
16402-28249,RB,David,Cobb,2.985714231,7,4500,PIT@PHI,PIT,PHI,,
16402-31524,WR,Cody,Core,0,0,4500,DEN@CIN,CIN,DEN,,
16402-28246,WR,Isaac,Fruechte,0,0,4500,DET@GB,DET,GB,,
16402-70506,TE,Ryan,O'Malley,0,0,4500,OAK@TEN,OAK,TEN,,
16402-6595,TE,Matt,Spaeth,0.666666667,3,4500,PIT@PHI,PIT,PHI,,
16402-6622,WR,Eric,Weems,0,2,4500,ATL@NO,ATL,NO,,
16402-32632,WR,Bradley,Marquez,1.530000019,10,4500,LA@TB,LA,TB,,
16402-28226,WR,Aaron,Burbridge,0,1,4500,SF@SEA,SF,SEA,,
16402-72676,RB,Troymaine,Pope,0,0,4500,NYJ@KC,NYJ,KC,,
16402-22958,RB,Bobby,Rainey,0.19333334,15,4500,WAS@NYG,NYG,WAS,,
16402-22959,WR,Deonte,Thompson,0,2,4500,CHI@DAL,CHI,DAL,,
16402-15178,RB,Chase,Reynolds,0,2,4500,LA@TB,LA,TB,,
16402-70553,WR,Kieran,Duncan,0,0,4500,CHI@DAL,CHI,DAL,,
16402-31703,RB,Malcolm,Johnson,1.899999976,1,4500,CLE@MIA,CLE,MIA,,
16402-45791,WR,Rashard,Higgins,0,1,4500,CLE@MIA,CLE,MIA,,
16402-32674,TE,Jace,Amaro,0,0,4500,OAK@TEN,TEN,OAK,,
16402-46767,TE,Je'Ron,Hamm,0,1,4500,SF@SEA,SF,SEA,,
16402-28311,TE,MarQueis,Gray,0.699999988,1,4500,CLE@MIA,MIA,CLE,,
16402-14268,RB,Stevan,Ridley,1.350000024,8,4500,SD@IND,IND,SD,,
16402-14266,RB,Daniel,Thomas,0,0,4500,CLE@MIA,MIA,CLE,,
16402-45809,TE,Kivon,Cartwright,0,0,4500,LA@TB,TB,LA,,
16402-47720,WR,Chandler,Worthy,0.966666698,3,4500,NYJ@KC,NYJ,KC,,
16402-22938,WR,Rod,Streater,1.799999952,1,4500,SF@SEA,SF,SEA,,
16402-27338,RB,Rex,Burkhead,1.566666603,12,4500,DEN@CIN,CIN,DEN,,
16402-14240,TE,Lance,Kendricks,5.300000191,2,4500,LA@TB,LA,TB,,
16402-45821,WR,Isaiah,Burse,0,0,4500,SD@IND,SD,IND,,
16402-32703,WR,Jakeem,Grant,0,1,4500,CLE@MIA,MIA,CLE,,
16402-23023,TE,Cooper,Helfet,2.785714286,7,4500,SF@SEA,SEA,SF,,
16402-14297,WR,Greg,Salas,8.449999809,2,4500,ARI@BUF,BUF,ARI,,
16402-11890,WR,Bryan,Walters,5.345454476,11,4500,BAL@JAC,JAC,BAL,,
16402-25135,WR,Marcus,Leak,0,0,4500,SD@IND,IND,SD,,
16402-14274,TE,Rob,Housler,1.060000038,5,4500,CHI@DAL,CHI,DAL,,
16402-33218,TE,Bryce,Williams,0,0,4500,LA@TB,LA,TB,,
16402-14277,WR,Vincent,Brown,2.700000048,1,4500,ATL@NO,NO,ATL,,
16402-43826,WR,Tommylee,Lewis,0.400000006,1,4500,ATL@NO,NO,ATL,,
16402-14327,RB,Anthony,Sherman,0.900000016,6,4500,NYJ@KC,KC,NYJ,,
16402-22991,RB,Jonathan,Grimes,2.599999905,1,4500,HOU@NE,HOU,NE,,
16402-34224,TE,Kennard,Backman,0,7,4500,DET@GB,GB,DET,,
16402-54280,WR,Duke,Williams,0,0,4500,LA@TB,LA,TB,,
16402-27273,RB,Andy,Janovich,5.199999809,2,4500,DEN@CIN,DEN,CIN,,
16402-14305,RB,Roy,Helu Jr.,2.737499952,8,4500,OAK@TEN,OAK,TEN,,
16402-29477,TE,Connor,Hamlett,0,0,4500,CLE@MIA,CLE,MIA,,
16402-14319,RB,Taiwan,Jones,0.949999988,2,4500,OAK@TEN,OAK,TEN,,
16402-6488,WR,Dwayne,Bowe,1.114285742,7,4500,CLE@MIA,CLE,MIA,,
16402-10046,RB,Antone,Smith,1.100000024,1,4500,NYJ@KC,NYJ,KC,,
16402-53681,RB,Tyreek,Hill,4.550000191,2,4500,NYJ@KC,KC,NYJ,,
16402-32287,WR,Cayleb,Jones,0,0,4500,PIT@PHI,PHI,PIT,,
16402-12872,RB,James,Develin,0,0,4500,HOU@NE,NE,HOU,,
16402-38264,WR,Demarcus,Robinson,0,0,4500,NYJ@KC,KC,NYJ,,
16402-31321,RB,Jay,Prosch,0.200000003,1,4500,HOU@NE,HOU,NE,,
16402-10030,WR,Harry,Douglas,3.099999905,1,4500,OAK@TEN,TEN,OAK,,
16402-29404,RB,Byron,Marshall,0,0,4500,PIT@PHI,PHI,PIT,,
16402-31308,WR,Quan,Bray,0.600000024,2,4500,SD@IND,IND,SD,,
16402-39305,TE,A.J.,Derby,0,0,4500,HOU@NE,NE,HOU,,
16402-54742,TE,Scott,Simonson,1.5,1,4500,MIN@CAR,CAR,MIN,,
16402-32807,TE,Anthony,Denham,0,0,4500,HOU@NE,HOU,NE,,
16402-32309,TE,M.J.,McFarland,0,0,4500,PIT@PHI,PHI,PIT,,
16402-30385,WR,Marlon,Brown,2.022222307,9,4500,DEN@CIN,DEN,CIN,,
16402-55577,WR,Hunter,Sharp,0,0,4500,PIT@PHI,PHI,PIT,,
16402-44678,WR,Titus,Davis,0,0,4500,NYJ@KC,NYJ,KC,,
16402-29327,WR,Bralon,Addison,0,0,4500,DEN@CIN,DEN,CIN,,
16402-44784,RB,Darius,Jackson,0,0,4500,CHI@DAL,DAL,CHI,,
16402-30412,WR,Tavarres,King,0,0,4500,WAS@NYG,NYG,WAS,,
16402-31263,WR,Ricardo,Louis,0,1,4500,CLE@MIA,CLE,MIA,,
16402-27439,WR,Durron,Neal,0,0,4500,DEN@CIN,DEN,CIN,,
16402-44791,RB,Bronson,Hill,0,0,4500,BAL@JAC,JAC,BAL,,
16402-25513,WR,Darius,Jennings,6.233333588,3,4500,CLE@MIA,CLE,MIA,,
16402-27441,RB,Damien,Williams,4.300000191,1,4500,CLE@MIA,MIA,CLE,,
16402-39411,TE,Gavin,Escobar,2.057142803,7,4500,CHI@DAL,DAL,CHI,,
16402-54694,TE,Justin,Perillo,3.616666794,6,4500,DET@GB,GB,DET,,
16402-30428,WR,Malcolm,Mitchell,3.150000095,2,4500,HOU@NE,NE,HOU,,
16402-28487,TE,Jeff,Heuerman,0,0,4500,DEN@CIN,DEN,CIN,,
16402-27403,TE,Blake,Bell,1.100000024,1,4500,SF@SEA,SF,SEA,,
16402-27411,RB,Aaron,Ripkowski,1.149999976,2,4500,DET@GB,GB,DET,,
16402-33840,WR,Keyarris,Garrett,0,0,4500,MIN@CAR,CAR,MIN,,
16402-31269,RB,Corey,Grant,4,2,4500,BAL@JAC,JAC,BAL,,
16402-54659,WR,Tony,Washington,0.800000012,1,4500,BAL@JAC,JAC,BAL,,
16402-32410,RB,Trey,Williams,1.200000048,1,4500,SD@IND,IND,SD,,
16402-54651,RB,Dominique,Williams,0,0,4500,NYJ@KC,NYJ,KC,,
16402-26411,TE,Ryan,Malleck,0,0,4500,WAS@NYG,NYG,WAS,,
16402-34014,WR,Aaron,Dobson,3.433333397,6,4500,DET@GB,DET,GB,,
16402-31435,TE,Nic,Jacobs,0.366666675,3,4500,BAL@JAC,JAC,BAL,,
16402-47953,WR,Lucky,Whitehead,0,2,4500,CHI@DAL,DAL,CHI,,
16402-29277,TE,Stephen,Anderson,3.25,2,4500,HOU@NE,HOU,NE,,
16402-30228,WR,Tyler,Murphy,2.099999905,1,4500,CLE@MIA,MIA,CLE,,
16402-28545,RB,Rod,Smith,0,1,4500,CHI@DAL,DAL,CHI,,
16402-70335,TE,Seth,DeValve,0,0,4500,CLE@MIA,CLE,MIA,,
16402-53532,WR,Roger,Lewis,0,0,4500,WAS@NYG,NYG,WAS,,
16402-55694,WR,Mike,Thomas,0,0,4500,LA@TB,LA,TB,,
16402-54621,WR,Walt,Powell,0,2,4500,ARI@BUF,BUF,ARI,,
16402-29290,WR,Bryce,Treggs,0,0,4500,PIT@PHI,PHI,PIT,,
16402-7244,RB,John,Kuhn,1.200000048,2,4500,ATL@NO,NO,ATL,,
16402-28562,TE,Jake,Stoneburner,6.400000254,3,4500,ATL@NO,NO,ATL,,
16402-12055,TE,Logan,Paulsen,0,1,4500,CHI@DAL,CHI,DAL,,
16402-29304,RB,Daniel,Lasco,0,0,4500,ATL@NO,NO,ATL,,
16402-32429,K,Josh,Lambo,8.5,2,4500,SD@IND,SD,IND,,
16402-32957,TE,Eric,Tomlinson,0,0,4500,HOU@NE,HOU,NE,,
16402-33931,WR,DeAndre,Reaves,0,0,4500,SD@IND,SD,IND,,
16402-72262,TE,Nick,Truesdell,0,0,4500,SD@IND,IND,SD,,
16402-31378,WR,Kadron,Boone,0,0,4500,WAS@NYG,NYG,WAS,,
16402-22774,RB,Jonas,Gray,4.100000109,7,4500,BAL@JAC,JAC,BAL,,
16402-22767,WR,Brian,Tyms,0,0,4500,SD@IND,IND,SD,,
16402-30297,TE,Trey,Burton,13.39999962,1,4500,PIT@PHI,PHI,PIT,,
16402-22754,TE,Garrett,Celek,1.850000024,2,4500,SF@SEA,SF,SEA,,
16402-70342,TE,Temarrick,Hemingway,0,0,4500,LA@TB,LA,TB,,
16402-22746,WR,Kashif,Moore,0,0,4500,NYJ@KC,KC,NYJ,,
16402-46001,RB,Joey,Iosefa,2.549999952,2,4500,HOU@NE,NE,HOU,,
16402-30307,RB,Mack,Brown,0,0,4500,WAS@NYG,WAS,NYG,,
16402-29237,WR,Chris,Harper,-0.299999992,3,4500,SF@SEA,SF,SEA,,
16402-25356,TE,Benson,Browne,0,0,4500,LA@TB,LA,TB,,
16402-70373,TE,Mike,Miller,0,0,4500,SD@IND,IND,SD,,
16402-61666,WR,Jared,Dangerfield,0,0,4500,ATL@NO,NO,ATL,,
16402-31073,RB,Knile,Davis,0,1,4500,NYJ@KC,KC,NYJ,,
16402-62633,TE,Matt,Lengel,0,0,4500,DEN@CIN,CIN,DEN,,
16402-62634,K,Tom,Obarski,0,0,4500,WAS@NYG,NYG,WAS,,
16402-62628,WR,DeAndre,Carter,0,0,4500,HOU@NE,NE,HOU,,
16402-11419,RB,C.J.,Spiller,4.930769113,13,4500,ATL@NO,NO,ATL,,
16402-62631,RB,Gus,Johnson,0,0,4500,ATL@NO,ATL,NO,,
16402-25751,TE,Chris,Pantale,0,0,4500,PIT@PHI,PHI,PIT,,
16402-24797,RB,Juwan,Thompson,1.612499952,8,4500,DEN@CIN,DEN,CIN,,
16402-33571,RB,George,Atkinson III,0,1,4500,CLE@MIA,CLE,MIA,,
16402-62600,WR,Joshua,Stangby,0,0,4500,SD@IND,IND,SD,,
16402-39615,TE,Brandon,Williams,0,6,4500,SF@SEA,SEA,SF,,
16402-46088,RB,Jhurell,Pressley,0,0,4500,DET@GB,GB,DET,,
16402-38509,RB,Wendell,Smallwood,0.850000024,2,4500,PIT@PHI,PHI,PIT,,
16402-11454,RB,Dexter,McCluster,6.92727245,11,4500,SD@IND,SD,IND,,
16402-27692,RB,Josh,Ferguson,4.75,2,4500,SD@IND,IND,SD,,
16402-62619,K,Andrew,Franks,5.5,2,4500,CLE@MIA,MIA,CLE,,
16402-62617,TE,Khari,Lee,0.300000012,4,4500,DET@GB,DET,GB,,
16402-43504,RB,Don,Jackson,0,0,4500,DET@GB,GB,DET,,
16402-11431,TE,Jermaine,Gresham,3.049999952,2,4500,ARI@BUF,ARI,BUF,,
16402-38517,RB,Dreamius,Smith,0,2,4500,SD@IND,SD,IND,,
16402-38523,TE,Geoff,Swaim,3.25,2,4500,CHI@DAL,DAL,CHI,,
16402-24817,TE,Nick,O'Leary,0,1,4500,ARI@BUF,BUF,ARI,,
16402-25789,WR,Rashawn,Scott,0,0,4500,CLE@MIA,MIA,CLE,,
16402-31015,WR,DeAndrew,White,1.399999976,2,4500,HOU@NE,NE,HOU,,
16402-48380,K,Wil,Lutz,9.5,2,4500,ATL@NO,NO,ATL,,
16402-60745,K,Jason,Myers,7.5,2,4500,BAL@JAC,JAC,BAL,,
16402-24720,TE,Braxton,Deaver,0,0,4500,MIN@CAR,CAR,MIN,,
16402-25827,TE,Asante,Cleveland,0.600000024,1,4500,SD@IND,SD,IND,,
16402-27771,WR,Cody,Latimer,2.200000048,1,4500,DEN@CIN,DEN,CIN,,
16402-11511,TE,Tony,Moeaki,4.433333397,3,4500,CHI@DAL,CHI,DAL,,
16402-11504,WR,Andre,Roberts,0.649999976,2,4500,DET@GB,DET,GB,,
16402-62668,TE,John,Peters,0,0,4500,DEN@CIN,CIN,DEN,,
16402-30990,RB,Jalston,Fowler,2.525000095,8,4500,OAK@TEN,TEN,OAK,,
16402-39678,TE,E.J.,Bibbs,0.600000024,2,4500,CLE@MIA,CLE,MIA,,
16402-12545,D,Philadelphia,Eagles,12,2,4500,PIT@PHI,PHI,PIT,,
16402-12547,D,Pittsburgh,Steelers,5.5,2,4500,PIT@PHI,PIT,PHI,,
16402-11488,TE,Ed,Dickson,0,1,4500,MIN@CAR,CAR,MIN,,
16402-26657,RB,Christian,Powell,0,0,4500,PIT@PHI,PIT,PHI,,
16402-12551,D,Tampa Bay,Buccaneers,1.5,2,4500,LA@TB,TB,LA,,
16402-32082,WR,Jordan,Taylor,2.5,1,4500,DEN@CIN,DEN,CIN,,
16402-30012,WR,Kevin,Smith,1.933333397,3,4500,SF@SEA,SEA,SF,,
16402-52130,K,Patrick,Murray,3,2,4500,CLE@MIA,CLE,MIA,,
16402-39455,RB,Kerwynn,Williams,3.46666654,6,4500,ARI@BUF,ARI,BUF,,
16402-62508,TE,James,O'Shaughnessy,2.339999962,5,4500,NYJ@KC,KC,NYJ,,
16402-39445,WR,Brice,Butler,1.049999952,2,4500,CHI@DAL,DAL,CHI,,
16402-62515,WR,Neal,Sterling,0,9,4500,BAL@JAC,JAC,BAL,,
16402-62524,WR,Rasheed,Bailey,0,0,4500,SD@IND,SD,IND,,
16402-29991,RB,Bishop,Sankey,4.183333397,12,4500,HOU@NE,NE,HOU,,
16402-39428,RB,Kyle,Juszczyk,2.299999952,2,4500,BAL@JAC,BAL,JAC,,
16402-32185,RB,Zach,Line,2.863636364,11,4500,MIN@CAR,MIN,CAR,,
16402-22336,WR,Joshua,Bellamy,0,1,4500,CHI@DAL,CHI,DAL,,
16402-24679,RB,Zac,Brooks,0,0,4500,SF@SEA,SEA,SF,,
16402-29974,WR,Jamaal,Jones,0,0,4500,SD@IND,SD,IND,,
16402-33691,RB,Orleans,Darkwa,0.699999988,1,4500,WAS@NYG,NYG,WAS,,
16402-53796,TE,Braedon,Bowman,0,0,4500,NYJ@KC,NYJ,KC,,
16402-38651,TE,Beau,Sandland,0,0,4500,MIN@CAR,CAR,MIN,,
16402-18009,TE,Chris,Manhertz,0,0,4500,ATL@NO,NO,ATL,,
16402-31184,RB,Jonathan,Williams,0,0,4500,ARI@BUF,BUF,ARI,,
16402-25654,RB,Tommy,Bohanon,1.560000038,5,4500,NYJ@KC,NYJ,KC,,
16402-31191,WR,Mekale,McKay,0,0,4500,SD@IND,IND,SD,,
16402-14683,RB,Patrick,DiMarco,1.299999952,1,4500,ATL@NO,ATL,NO,,
16402-39512,RB,Kendall,Gaskins,3.674999952,4,4500,SF@SEA,SF,SEA,,
16402-32234,RB,Malcolm,Brown,1.799999952,1,4500,LA@TB,LA,TB,,
16402-41370,WR,Trevor,Davis,0,1,4500,DET@GB,GB,DET,,
16402-30069,WR,Dominique,Williams,0,0,4500,SD@IND,SD,IND,,
16402-34729,RB,Dwayne,Washington,4.599999905,2,4500,DET@GB,DET,GB,,
16402-48224,TE,Wes,Saxton,0,1,4500,WAS@NYG,WAS,NYG,,
16402-25694,RB,Andre,Williams,2.181250095,16,4500,SD@IND,SD,IND,,
16402-7001,TE,Kellen,Davis,0,1,4500,NYJ@KC,NYJ,KC,,
16402-62534,TE,Brian,Parker,0.550000012,2,4500,NYJ@KC,NYJ,KC,,
16402-9442,WR,Brandon,Tate,0,2,4500,ARI@BUF,BUF,ARI,,
16402-62538,WR,Cameron,Meredith,2.5,7,4500,CHI@DAL,CHI,DAL,,
16402-39539,TE,Brian,Leonhardt,0.899999976,1,4500,DET@GB,DET,GB,,
16402-24621,WR,Charone,Peake,0,0,4500,NYJ@KC,NYJ,KC,,
16402-28933,WR,Jared,Abbrederis,1.299999952,1,4500,DET@GB,GB,DET,,
16402-62544,RB,Brandon,Wegher,0,1,4500,MIN@CAR,CAR,MIN,,
16402-22317,WR,Brenton,Bersin,2.879999924,5,4500,MIN@CAR,CAR,MIN,,
16402-33733,WR,Xavier,Rush,0,0,4500,PIT@PHI,PHI,PIT,,
16402-11648,TE,Jim,Dray,1.011111153,9,4500,ARI@BUF,BUF,ARI,,
16402-27918,TE,Henry,Krieger-Coble,0,0,4500,DEN@CIN,DEN,CIN,,
16402-28907,WR,Alex,Erickson,1.25,2,4500,DEN@CIN,CIN,DEN,,
16402-22220,TE,Sean,McGrath,0,0,4500,SD@IND,SD,IND,,
16402-27908,TE,C.J.,Fiedorowicz,0.850000024,2,4500,HOU@NE,HOU,NE,,
16402-30841,WR,Jonathan,Krause,1.049999952,2,4500,SD@IND,SD,IND,,
16402-10695,RB,Darrel,Young,0.688888868,9,4500,CHI@DAL,CHI,DAL,,
16402-29866,RB,Paul,Perkins,0,0,4500,WAS@NYG,NYG,WAS,,
16402-57556,TE,Jerome,Cunningham,1.649999936,6,4500,OAK@TEN,TEN,OAK,,
16402-23046,RB,Jamize,Olawale,5.550000191,2,4500,OAK@TEN,OAK,TEN,,
16402-40913,TE,Thomas,Duarte,0,0,4500,CLE@MIA,MIA,CLE,,
16402-23055,TE,Brandon,Bostick,0,1,4500,NYJ@KC,NYJ,KC,,
16402-29830,WR,Shaq,Evans,0,0,4500,BAL@JAC,JAC,BAL,,
16402-22244,TE,Beau,Brinkley,0,16,4500,OAK@TEN,TEN,OAK,,
16402-30807,TE,Mychal,Rivera,3.571428571,14,4500,OAK@TEN,OAK,TEN,,
16402-43260,TE,Darion,Griswold,0,0,4500,SD@IND,IND,SD,,
16402-26045,WR,Leonte,Carroo,2.400000095,1,4500,CLE@MIA,MIA,CLE,,
16402-28890,RB,Derek,Watt,0,0,4500,SD@IND,SD,IND,,
16402-29854,TE,Kevin,McDermott,0,16,4500,MIN@CAR,MIN,CAR,,
16402-31748,WR,Levi,Norwood,0,0,4500,PIT@PHI,PIT,PHI,,
16402-7918,TE,Matthew,Mulligan,0.699999988,1,4500,DET@GB,DET,GB,,
16402-40845,TE,Hunter,Henry,2.5,1,4500,SD@IND,SD,IND,,
16402-40843,RB,Alex,Collins,0,1,4500,SF@SEA,SEA,SF,,
16402-26076,RB,Sam,Bergen,0,0,4500,OAK@TEN,TEN,OAK,,
16402-39887,WR,Myles,White,2.033333249,9,4500,NYJ@KC,NYJ,KC,,
16402-33403,WR,Tevin,Jones,0,0,4500,HOU@NE,HOU,NE,,
16402-40857,RB,Peyton,Barber,0,0,4500,LA@TB,TB,LA,,
16402-26057,RB,Michael,Burton,1.637500048,8,4500,DET@GB,DET,GB,,
16402-39900,RB,Khiry,Robinson,7.75,8,4500,NYJ@KC,NYJ,KC,,
16402-28815,RB,Akeem,Hunt,2.357142857,7,4500,HOU@NE,HOU,NE,,
16402-45343,WR,Daniel,Braverman,0,0,4500,CHI@DAL,CHI,DAL,,
16402-7856,WR,Matthew,Slater,0,1,4500,HOU@NE,NE,HOU,,
16402-22188,RB,Daryl,Richardson,0.600000024,1,4500,PIT@PHI,PIT,PHI,,
16402-26934,RB,Toben,Opurum,0,2,4500,DEN@CIN,DEN,CIN,,
16402-12305,RB,Will,Tukuafu,0,1,4500,SF@SEA,SEA,SF,,
16402-28021,RB,Sione,Houma,0,0,4500,ATL@NO,NO,ATL,,
16402-24912,K,Dustin,Hopkins,11,2,4500,WAS@NYG,WAS,NYG,,
16402-25886,WR,Devin,Street,1.889999962,10,4500,SD@IND,IND,SD,,
16402-6672,TE,Marcedes,Lewis,7.25,2,4500,BAL@JAC,JAC,BAL,,
16402-39689,TE,Zach,Sudfeld,0,0,4500,NYJ@KC,NYJ,KC,,
16402-29734,WR,Ty,Montgomery,0,2,4500,DET@GB,GB,DET,,
16402-45562,RB,Paul,Lasike,0.200000003,1,4500,CHI@DAL,CHI,DAL,,
16402-22109,K,Greg,Zuerlein,10,1,4500,LA@TB,LA,TB,,
16402-12543,D,New York,Giants,7.5,2,4500,WAS@NYG,NYG,WAS,,
16402-12536,D,Kansas City,Chiefs,4,2,4500,NYJ@KC,KC,NYJ,,
16402-12538,D,Los Angeles,Rams,6,2,4500,LA@TB,LA,TB,,
16402-11538,TE,Garrett,Graham,1.571428571,7,4500,DEN@CIN,DEN,CIN,,
16402-12528,D,Cincinnati,Bengals,5,2,4500,DEN@CIN,CIN,DEN,,
16402-11543,TE,Clay,Harbor,3.737499952,8,4500,HOU@NE,NE,HOU,,
16402-11562,TE,Andrew,Quarless,1.699999968,3,4500,DET@GB,DET,GB,,
16402-19342,TE,Demetrius,Harris,1.5,2,4500,NYJ@KC,KC,NYJ,,
16402-39716,WR,Adam,Thielen,6.75,2,4500,MIN@CAR,MIN,CAR,,
16402-28744,RB,Raheem,Mostert,-0.25,8,4500,CHI@DAL,CHI,DAL,,
16402-22116,RB,Cyrus,Gray,0,0,4500,ATL@NO,ATL,NO,,
16402-14406,RB,Bruce,Miller,2.589999962,10,4500,SF@SEA,SF,SEA,,
16402-29725,TE,Levine,Toilolo,3.099999905,1,4500,ATL@NO,ATL,NO,,
16402-7784,WR,Darrius,Heyward-Bey,1.200000048,1,4500,PIT@PHI,PIT,PHI,,
16402-33424,WR,Mose,Frazier,0,0,4500,DEN@CIN,DEN,CIN,,
16402-31874,RB,Kenneth,Farrow,1.299999952,1,4500,SD@IND,SD,IND,,
16402-29723,RB,Stepfan,Taylor,1.116666635,6,4500,ARI@BUF,ARI,BUF,,
16402-27020,RB,Glenn,Gronkowski,0,0,4500,ARI@BUF,BUF,ARI,,
16402-30910,RB,Zac,Stacy,3.699999946,7,4500,NYJ@KC,NYJ,KC,,
16402-29805,RB,Ryan,Hewitt,1.544444402,9,4500,DEN@CIN,CIN,DEN,,
16402-22029,RB,Bernard,Pierce,0.824999988,4,4500,NYJ@KC,NYJ,KC,,
