"Id","Position","First Name","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"16502-11612","WR","Antonio","Brown","18.725000381469727","4","9600","NYJ@PIT","PIT","NYJ","","","",""
"16502-6894","QB","Aaron","Rodgers","22.79333241780599","3","9100","NYG@GB","GB","NYG","","","",""
"16502-14190","WR","Julio","Jones","19.450000762939453","4","8900","ATL@DEN","ATL","DEN","","","",""
"16502-14187","WR","A.J.","Green","18.700000762939453","4","8700","CIN@DAL","CIN","DAL","","","",""
"16502-6498","QB","Tom","Brady","21.950000762939453","16","8700","NE@CLE","NE","CLE","","","",""
"16502-6589","QB","Ben","Roethlisberger","21.610000610351562","4","8600","NYJ@PIT","PIT","NYJ","","","",""
"16502-28181","RB","Le'Veon","Bell","20.299999237060547","1","8600","NYJ@PIT","PIT","NYJ","","","",""
"16502-21939","QB","Andrew","Luck","19.8700008392334","4","8600","CHI@IND","IND","CHI","","","",""
"16502-31360","WR","Odell","Beckham Jr.","10.324999809265137","4","8500","NYG@GB","NYG","GB","","","",""
"16502-14254","RB","DeMarco","Murray","21.774999618530273","4","8400","TEN@MIA","TEN","MIA","","","",""
"16502-6893","WR","Jordy","Nelson","17.6999994913737","3","8400","NYG@GB","GB","NYG","","","",""
"16502-7968","QB","Philip","Rivers","17.375","4","8300","SD@OAK","SD","OAK","","","",""
"16502-6654","QB","Matthew","Stafford","20.079999923706055","4","8200","PHI@DET","DET","PHI","","","",""
"16502-16606","WR","DeAndre","Hopkins","10.800000190734863","4","8200","HOU@MIN","HOU","MIN","","","",""
"16502-45859","QB","Derek","Carr","20.985000610351562","4","8100","SD@OAK","OAK","SD","","","",""
"16502-21980","WR","Alshon","Jeffery","10.050000190734863","4","8000","CHI@IND","CHI","IND","Q","Knee","",""
"16502-29249","RB","C.J.","Anderson","15.25","4","8000","ATL@DEN","DEN","ATL","","","",""
"16502-38791","RB","Ezekiel","Elliott","16.149999618530273","4","7900","CIN@DAL","DAL","CIN","","","",""
"16502-14225","QB","Andy","Dalton","15.890000343322754","4","7800","CIN@DAL","CIN","DAL","","","",""
"16502-30298","TE","Jordan","Reed","12.699999809265137","4","7800","WAS@BAL","WAS","BAL","","","",""
"16502-22103","WR","Marvin","Jones Jr.","17.924999237060547","4","7800","PHI@DET","DET","PHI","Q","Foot","",""
"16502-22037","RB","Lamar","Miller","12.350000381469727","4","7800","HOU@MIN","HOU","MIN","","","",""
"16502-6779","RB","LeSean","McCoy","17.725000381469727","4","7800","BUF@LA","BUF","LA","Q","Hand","",""
"16502-6616","QB","Matt","Ryan","27.405000686645508","4","7700","ATL@DEN","ATL","DEN","","","",""
"16502-11432","WR","Demaryius","Thomas","13.925000190734863","4","7700","ATL@DEN","DEN","ATL","","","",""
"16502-11435","WR","Dez","Bryant","8.833333333333334","3","7700","CIN@DAL","DAL","CIN","Q","Knee","",""
"16502-28900","RB","Melvin","Gordon","18.475000381469727","4","7700","SD@OAK","SD","OAK","","","",""
"16502-6826","QB","Eli","Manning","14.260000228881836","4","7700","NYG@GB","NYG","GB","","","",""
"16502-22031","WR","T.Y.","Hilton","14.524999618530273","4","7700","CHI@IND","IND","CHI","","","",""
"16502-28434","QB","Trevor","Siemian","14.789999961853027","4","7600","ATL@DEN","DEN","ATL","Q","Shoulder - ac joint","",""
"16502-30447","RB","Todd","Gurley","10.850000381469727","4","7600","BUF@LA","LA","BUF","","","",""
