"Id","Position","First Name","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"16503-11612","WR","Antonio","Brown","18.725000381469727","4","9600","NYJ@PIT","PIT","NYJ","","","",""
"16503-6498","QB","Tom","Brady","21.950000762939453","16","8700","NE@CLE","NE","CLE","","","",""
"16503-6589","QB","Ben","Roethlisberger","21.610000610351562","4","8600","NYJ@PIT","PIT","NYJ","","","",""
"16503-28181","RB","Le'Veon","Bell","20.299999237060547","1","8600","NYJ@PIT","PIT","NYJ","","","",""
"16503-21939","QB","Andrew","Luck","19.8700008392334","4","8600","CHI@IND","IND","CHI","","","",""
"16503-14254","RB","DeMarco","Murray","21.774999618530273","4","8400","TEN@MIA","TEN","MIA","","","",""
"16503-6654","QB","Matthew","Stafford","20.079999923706055","4","8200","PHI@DET","DET","PHI","","","",""
"16503-16606","WR","DeAndre","Hopkins","10.800000190734863","4","8200","HOU@MIN","HOU","MIN","","","",""
"16503-21980","WR","Alshon","Jeffery","10.050000190734863","4","8000","CHI@IND","CHI","IND","Q","Knee","",""
"16503-22103","WR","Marvin","Jones Jr.","17.924999237060547","4","7800","PHI@DET","DET","PHI","Q","Foot","",""
"16503-30298","TE","Jordan","Reed","12.699999809265137","4","7800","WAS@BAL","WAS","BAL","","","",""
"16503-22037","RB","Lamar","Miller","12.350000381469727","4","7800","HOU@MIN","HOU","MIN","","","",""
"16503-22031","WR","T.Y.","Hilton","14.524999618530273","4","7700","CHI@IND","IND","CHI","","","",""
"16503-6714","QB","Joe","Flacco","16.4950008392334","4","7600","WAS@BAL","BAL","WAS","","","",""
"16503-6759","WR","Brandon","Marshall","9.725000381469727","4","7600","NYJ@PIT","NYJ","PIT","","","",""
"16503-11779","RB","LeGarrette","Blount","14.774999618530273","4","7500","NE@CLE","NE","CLE","Q","Hip","",""
"16503-70324","QB","Carson","Wentz","17.62000020345052","3","7500","PHI@DET","PHI","DET","","","",""
"16503-22038","QB","Kirk","Cousins","17.295000076293945","4","7500","WAS@BAL","WAS","BAL","","","",""
"16503-31394","WR","Jarvis","Landry","14.649999618530273","4","7500","TEN@MIA","MIA","TEN","","","",""
"16503-11414","QB","Sam","Bradford","14.953333536783854","3","7400","HOU@MIN","MIN","HOU","","","",""
"16503-21994","QB","Brock","Osweiler","13.9399995803833","4","7200","HOU@MIN","HOU","MIN","","","",""
"16503-11460","TE","Rob","Gronkowski","0.800000011920929","2","7200","NE@CLE","NE","CLE","Q","Hamstring","",""
"16503-15212","WR","Terrelle","Pryor Sr.","13.350000381469727","4","7200","NE@CLE","CLE","NE","","","",""
"16503-42028","WR","Will","Fuller","14.949999809265137","4","7200","HOU@MIN","HOU","MIN","","","",""
"16503-25079","WR","Stefon","Diggs","13.875","4","7200","HOU@MIN","MIN","HOU","D","Groin","",""
"16503-42142","RB","Jordan","Howard","10","3","7200","CHI@IND","CHI","IND","","","",""
"16503-21948","QB","Ryan","Tannehill","17.40999984741211","4","7100","TEN@MIA","MIA","TEN","","","",""
"16503-6899","RB","Matt","Forte","15.149999618530273","4","7100","NYJ@PIT","NYJ","PIT","","","",""
"16503-30837","WR","Jordan","Matthews","13.300000508626303","3","7000","PHI@DET","PHI","DET","","","",""
"16503-7859","WR","Julian","Edelman","8.050000190734863","4","7000","NE@CLE","NE","CLE","Q","Foot","",""
"16503-29358","QB","Marcus","Mariota","12.800000190734863","4","7000","TEN@MIA","TEN","MIA","","","",""
"16503-7659","QB","Ryan","Fitzpatrick","13.194999694824219","4","6900","NYJ@PIT","NYJ","PIT","","","",""
"16503-30244","RB","Matt","Jones","11.625","4","6900","WAS@BAL","WAS","BAL","","","",""
"16503-25813","WR","Phillip","Dorsett","8.074999809265137","4","6800","CHI@IND","IND","CHI","","","",""
"16503-11501","WR","Eric","Decker","11.966667175292969","3","6800","NYJ@PIT","NYJ","PIT","O","Shoulder","",""
"16503-54684","RB","Isaiah","Crowell","16.424999237060547","4","6800","NE@CLE","CLE","NE","","","",""
"16503-6898","QB","Jay","Cutler","8.0600004196167","2","6800","CHI@IND","CHI","IND","D","Thumb","",""
"16503-10777","RB","Arian","Foster","6.199999809265137","2","6700","TEN@MIA","MIA","TEN","D","Hamstring","",""
"16503-6739","WR","DeSean","Jackson","9.449999809265137","4","6700","WAS@BAL","WAS","BAL","","","",""
"16503-6803","QB","Josh","McCown","16.399999618530273","1","6600","NE@CLE","CLE","NE","O","Collarbone","",""
"16503-31732","WR","Corey","Coleman","16.399999618530273","2","6500","NE@CLE","CLE","NE","O","Hand","",""
"16503-6840","RB","Frank","Gore","14.100000381469727","4","6500","CHI@IND","IND","CHI","","","",""
"16503-29587","QB","Cody","Kessler","10.890000343322754","2","6400","NE@CLE","CLE","NE","","","",""
"16503-11485","WR","Golden","Tate","4.474999904632568","4","6400","PHI@DET","DET","PHI","","","",""
"16503-33260","WR","DeVante","Parker","10.066666920979818","3","6400","TEN@MIA","MIA","TEN","","","",""
"16503-6863","TE","Delanie","Walker","9.133333206176758","3","6400","TEN@MIA","TEN","MIA","","","",""
"16503-54607","RB","Terrance","West","8.524999618530273","4","6400","WAS@BAL","BAL","WAS","","","",""
"16503-11425","RB","Ryan","Mathews","9.733333587646484","3","6300","PHI@DET","PHI","DET","","","",""
"16503-6607","WR","Mike","Wallace","12.475000381469727","4","6300","WAS@BAL","BAL","WAS","","","",""
"16503-6448","TE","Martellus","Bennett","9.699999809265137","4","6300","NE@CLE","NE","CLE","","","",""
"16503-6479","WR","Anquan","Boldin","8.524999618530273","4","6300","PHI@DET","DET","PHI","","","",""
"16503-6735","WR","Steve","Smith Sr.","11.524999618530273","4","6300","WAS@BAL","BAL","WAS","","","",""
"16503-27266","WR","Quincy","Enunwa","10.449999809265137","4","6200","NYJ@PIT","NYJ","PIT","Q","Knee","",""
"16503-33465","RB","Theo","Riddick","12.475000381469727","4","6200","PHI@DET","DET","PHI","","","",""
"16503-54608","RB","Jerick","McKinnon","6.550000190734863","4","6200","HOU@MIN","MIN","HOU","","","",""
"16503-31561","WR","Donte","Moncrief","8.399999618530273","2","6000","CHI@IND","IND","CHI","O","Shoulder","",""
"16503-21959","QB","Brandon","Weeden","11.403333028157553","6","6000","HOU@MIN","HOU","MIN","","","",""
"16503-14267","QB","Ryan","Mallett","10.991428920200892","7","6000","WAS@BAL","BAL","WAS","","","",""
"16503-7970","QB","Charlie","Whitehurst","1.274999976158142","4","6000","NE@CLE","CLE","NE","","","",""
"16503-7872","QB","Brian","Hoyer","13.926666259765625","3","6000","CHI@IND","CHI","IND","","","",""
"16503-6844","QB","Shaun","Hill","10.239999771118164","1","6000","HOU@MIN","MIN","HOU","","","",""
"16503-30231","QB","Jacoby","Brissett","9.433333079020182","3","6000","NE@CLE","NE","CLE","IR","Thumb","",""
"16503-7778","QB","Matt","Cassel","-0.10000000149011612","1","6000","TEN@MIA","TEN","MIA","","","",""
"16503-54604","QB","Jimmy","Garoppolo","17.920000076293945","2","6000","NE@CLE","NE","CLE","Q","Shoulder","",""
"16503-6774","WR","Pierre","Garcon","6.474999904632568","4","6000","WAS@BAL","WAS","BAL","","","",""
"16503-38509","RB","Wendell","Smallwood","5.200000127156575","3","5900","PHI@DET","PHI","DET","","","",""
"16503-25272","TE","Eric","Ebron","9","4","5900","PHI@DET","DET","PHI","O","Knee","",""
"16503-14757","RB","Matt","Asiata","3.875","4","5800","HOU@MIN","MIN","HOU","","","",""
"16503-43413","RB","Kenneth","Dixon","0","0","5800","WAS@BAL","BAL","WAS","Q","Knee","",""
"16503-24755","WR","Jamison","Crowder","10.149999618530273","4","5800","WAS@BAL","WAS","BAL","","","",""
"16503-38514","WR","Kevin","White","7.275000095367432","4","5700","CHI@IND","CHI","IND","IR","Ankle","",""
"16503-6422","TE","Gary","Barnidge","6.5","4","5700","NE@CLE","CLE","NE","","","",""
"16503-27457","WR","Kenny","Stills","9.25","4","5700","TEN@MIA","MIA","TEN","","","",""
"16503-6732","RB","DeAngelo","Williams","16.774999618530273","4","5700","NYJ@PIT","PIT","NYJ","","","",""
"16503-6768","WR","Eddie","Royal","12.774999618530273","4","5700","CHI@IND","CHI","IND","Q","Calf","",""
"16503-22004","TE","Dwayne","Allen","6.699999809265137","4","5600","CHI@IND","IND","CHI","","","",""
"16503-29645","RB","Javorius","Allen","3.799999952316284","1","5600","WAS@BAL","BAL","WAS","","","",""
"16503-46882","RB","Jay","Ajayi","6.299999872843425","3","5600","TEN@MIA","MIA","TEN","","","",""
"16503-11712","RB","Joique","Bell","0.6000000238418579","1","5600","CHI@IND","CHI","IND","","","",""
"16503-29780","TE","Zach","Ertz","8.800000190734863","1","5600","PHI@DET","PHI","DET","","","",""
"16503-11500","QB","Colt","McCoy","8.819999694824219","1","5500","WAS@BAL","WAS","BAL","","","",""
"16503-14237","TE","Kyle","Rudolph","12.399999618530273","4","5500","HOU@MIN","MIN","HOU","","","",""
"16503-29500","WR","Markus","Wheaton","6.099999904632568","2","5500","NYJ@PIT","PIT","NYJ","","","",""
"16503-28930","RB","James","White","5.349999904632568","4","5500","NE@CLE","NE","CLE","","","",""
"16503-6808","QB","Matt","Moore","0.36000001430511475","1","5500","TEN@MIA","MIA","TEN","","","",""
"16503-27405","QB","Landry","Jones","0","1","5500","NYJ@PIT","PIT","NYJ","","","",""
"16503-11532","TE","Dennis","Pitta","7.625","4","5500","WAS@BAL","BAL","WAS","","","",""
"16503-14905","WR","Kamar","Aiken","1.4500000476837158","4","5500","WAS@BAL","BAL","WAS","","","",""
"16503-29683","WR","Nelson","Agholor","7.833333333333333","3","5400","PHI@DET","PHI","DET","","","",""
"16503-62616","RB","Zach","Zenner","3.9000000953674316","1","5400","PHI@DET","DET","PHI","","","",""
"16503-8050","TE","Zach","Miller","10.649999618530273","4","5400","CHI@IND","CHI","IND","Q","Ribs","",""
"16503-7972","RB","Darren","Sproles","10.699999491373697","3","5400","PHI@DET","PHI","DET","","","",""
"16503-47523","WR","Tajae","Sharpe","6.300000190734863","4","5400","TEN@MIA","TEN","MIA","","","",""
"16503-24891","RB","Chris","Thompson","7.824999809265137","4","5400","WAS@BAL","WAS","BAL","","","",""
"16503-25837","RB","Duke","Johnson Jr.","8.324999809265137","4","5300","NE@CLE","CLE","NE","","","",""
"16503-8117","WR","Danny","Amendola","6.599999904632568","4","5300","NE@CLE","NE","CLE","","","",""
"16503-33244","WR","Eli","Rogers","6.833333333333333","3","5300","NYJ@PIT","PIT","NYJ","O","Toe","",""
"16503-31241","WR","Sammie","Coates","8.800000190734863","4","5300","NYJ@PIT","PIT","NYJ","","","",""
"16503-29357","RB","Kenjon","Barner","4.866666793823242","3","5300","PHI@DET","PHI","DET","","","",""
"16503-14292","TE","Jordan","Cameron","5.333333333333333","3","5200","TEN@MIA","MIA","TEN","O","Concussion","",""
"16503-34729","RB","Dwayne","Washington","3.7750000953674316","4","5200","PHI@DET","DET","PHI","D","Ankle","",""
"16503-6681","WR","Andre","Johnson","4.175000190734863","4","5200","TEN@MIA","TEN","MIA","","","",""
"16503-39280","RB","Derrick","Henry","4.050000190734863","4","5200","TEN@MIA","TEN","MIA","","","",""
"16503-30989","RB","Kenyan","Drake","5.366666793823242","3","5100","TEN@MIA","MIA","TEN","","","",""
"16503-14320","RB","Bilal","Powell","6.425000190734863","4","5100","NYJ@PIT","NYJ","PIT","","","",""
"16503-7900","K","Stephen","Gostkowski","7.5","4","5100","NE@CLE","NE","CLE","","","",""
"16503-22163","WR","Rishard","Matthews","6","4","5100","TEN@MIA","TEN","MIA","","","",""
"16503-6742","TE","Brent","Celek","3.066666603088379","3","5100","PHI@DET","PHI","DET","","","",""
"16503-8803","QB","Chase","Daniel","-0.019999999552965164","2","5000","PHI@DET","PHI","DET","","","",""
"16503-8071","QB","Dan","Orlovsky","5.519999980926514","2","5000","PHI@DET","DET","PHI","","","",""
"16503-70464","QB","Josh","Woodrum","0","0","5000","CHI@IND","IND","CHI","","","",""
"16503-47772","QB","Brandon","Doughty","0","0","5000","TEN@MIA","MIA","TEN","","","",""
"16503-43956","QB","David","Fales","0","0","5000","WAS@BAL","BAL","WAS","","","",""
"16503-41732","QB","Christian","Hackenberg","0","0","5000","NYJ@PIT","NYJ","PIT","","","",""
"16503-29605","QB","Matt","Barkley","0","0","5000","CHI@IND","CHI","IND","","","",""
"16503-14696","QB","Scott","Tolzien","-0.07000000029802322","2","5000","CHI@IND","IND","CHI","","","",""
"16503-27801","QB","Nate","Sudfeld","0","0","5000","WAS@BAL","WAS","BAL","","","",""
"16503-14704","WR","Chris","Hogan","5.550000190734863","4","5000","NE@CLE","NE","CLE","","","",""
"16503-53331","QB","Taylor","Heinicke","0","0","5000","HOU@MIN","MIN","HOU","O","Ankle","",""
"16503-31798","QB","Bryce","Petty","0","0","5000","NYJ@PIT","NYJ","PIT","O","Shoulder","",""
"16503-23045","K","Justin","Tucker","12.25","4","5000","WAS@BAL","BAL","WAS","","","",""
"16503-27982","QB","Jake","Rudock","0","0","5000","PHI@DET","DET","PHI","","","",""
"16503-54705","QB","Dustin","Vaughan","0","0","5000","NYJ@PIT","PIT","NYJ","","","",""
"16503-6857","RB","Justin","Forsett","6.299999872843425","3","5000","WAS@BAL","BAL","WAS","","","",""
"16503-26483","QB","Geno","Smith","21","1","5000","NYJ@PIT","NYJ","PIT","","","",""
"16503-31421","QB","Zach","Mettenberger","7.028571537562779","7","5000","NYJ@PIT","PIT","NYJ","","","",""
"16503-25969","QB","Tom","Savage","0","0","5000","HOU@MIN","HOU","MIN","","","",""
"16503-34459","QB","B.J.","Daniels","0.9200000166893005","4","5000","CHI@IND","CHI","IND","","","",""
"16503-28202","RB","Jeremy","Langford","8.933333079020182","3","4900","CHI@IND","CHI","IND","D","Ankle","",""
"16503-12547","D","Pittsburgh","Steelers","4.75","4","4900","NYJ@PIT","PIT","NYJ","","","",""
"16503-34295","WR","Breshad","Perriman","3.875","4","4900","WAS@BAL","BAL","WAS","","","",""
"16503-27441","RB","Damien","Williams","5.433333079020183","3","4900","TEN@MIA","MIA","TEN","","","",""
"16503-39716","WR","Adam","Thielen","5.25","4","4900","HOU@MIN","MIN","HOU","","","",""
"16503-27134","WR","Dorial","Green-Beckham","3.3333333333333335","3","4900","PHI@DET","PHI","DET","","","",""
"16503-22048","RB","Robert","Turbin","4.574999809265137","4","4900","CHI@IND","IND","CHI","Q","Wrist","",""
"16503-22003","RB","Ronnie","Hillman","9.337499618530273","16","4800","HOU@MIN","MIN","HOU","","","",""
"16503-24912","K","Dustin","Hopkins","12.25","4","4800","WAS@BAL","WAS","BAL","","","",""
"16503-12541","D","New England","Patriots","8","4","4800","NE@CLE","NE","CLE","","","",""
"16503-12540","D","Minnesota","Vikings","16.75","4","4800","HOU@MIN","MIN","HOU","","","",""
"16503-29183","RB","D.J.","Foster","1.399999976158142","1","4700","NE@CLE","NE","CLE","","","",""
"16503-32058","K","Chris","Boswell","6.25","4","4700","NYJ@PIT","PIT","NYJ","","","",""
"16503-21957","WR","Kendall","Wright","2.4000000953674316","1","4700","TEN@MIA","TEN","MIA","","","",""
"16503-32564","WR","Josh","Doctson","3.799999952316284","2","4700","WAS@BAL","WAS","BAL","O","Achilles","",""
"16503-12556","D","Houston","Texans","8.25","4","4700","HOU@MIN","HOU","MIN","","","",""
"16503-39449","WR","Charles","Johnson","2.875","4","4700","HOU@MIN","MIN","HOU","","","",""
"16503-33766","RB","Rob","Kelley","0.550000011920929","2","4700","WAS@BAL","WAS","BAL","","","",""
"16503-39859","TE","Jack","Doyle","8.324999809265137","4","4700","CHI@IND","IND","CHI","","","",""
