"Id","Position","First Name","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"16403-6627","WR","Ted","Ginn Jr.","3.799999952316284","2","6000","MIN@CAR","CAR","MIN","","","",""
"16403-6641","TE","Jason","Witten","8.850000381469727","2","6000","CHI@DAL","DAL","CHI","","","",""
"16403-14194","QB","Blaine","Gabbert","18.360000610351562","2","6000","SF@SEA","SF","SEA","","","",""
"16403-14231","QB","Colin","Kaepernick","12.799999660915798","9","6000","SF@SEA","SF","SEA","","","",""
"16403-14267","QB","Ryan","Mallett","10.991428920200892","7","6000","BAL@JAC","BAL","JAC","","","",""
"16403-29500","WR","Markus","Wheaton","8.056249618530273","16","6000","PIT@PHI","PIT","PHI","","","",""
"16403-27266","WR","Quincy","Enunwa","13.550000190734863","2","6000","NYJ@KC","NYJ","KC","","","",""
"16403-25410","QB","Mike","Glennon","0","0","6000","LA@TB","TB","LA","","","",""
"16403-25813","WR","Phillip","Dorsett","7.449999809265137","2","6000","SD@IND","IND","SD","","","",""
"16403-38435","QB","Jared","Goff","0","0","6000","LA@TB","LA","TB","","","",""
"16403-9421","RB","Danny","Woodhead","12.050000190734863","2","6000","SD@IND","SD","IND","IR","Knee","",""
"16403-7965","TE","Antonio","Gates","6.25","2","6000","SD@IND","SD","IND","D","Hamstring","",""
"16403-7872","QB","Brian","Hoyer","3.119999885559082","1","6000","CHI@DAL","CHI","DAL","","","",""
"16403-7778","QB","Matt","Cassel","-0.10000000149011612","1","6000","OAK@TEN","TEN","OAK","","","",""
"16403-22027","QB","Nick","Foles","9.64363653009588","11","6000","NYJ@KC","KC","NYJ","","","",""
"16403-26458","WR","Tavon","Austin","5.800000190734863","2","5900","LA@TB","LA","TB","","","",""
"16403-31047","QB","AJ","McCarron","8.17999976021903","7","5900","DEN@CIN","CIN","DEN","","","",""
"16403-38514","WR","Kevin","White","5.699999809265137","2","5900","CHI@DAL","CHI","DAL","","","",""
"16403-30989","RB","Kenyan","Drake","8.800000190734863","1","5900","CLE@MIA","MIA","CLE","","","",""
"16403-6844","QB","Shaun","Hill","10.239999771118164","1","5900","MIN@CAR","MIN","CAR","","","",""
"16403-11999","WR","Victor","Cruz","10.25","2","5800","WAS@NYG","NYG","WAS","","","",""
"16403-15212","WR","Terrelle","Pryor Sr.","6.5","2","5800","CLE@MIA","CLE","MIA","","","",""
"16403-6422","TE","Gary","Barnidge","2.8499999046325684","2","5800","CLE@MIA","CLE","MIA","","","",""
"16403-8052","RB","Rashad","Jennings","6.650000095367432","2","5800","WAS@NYG","NYG","WAS","Q","Hand","",""
"16403-47523","WR","Tajae","Sharpe","8.199999809265137","2","5800","OAK@TEN","TEN","OAK","","","",""
"16403-28080","WR","Devin","Funchess","5.150000095367432","2","5800","MIN@CAR","CAR","MIN","","","",""
"16403-29780","TE","Zach","Ertz","8.800000190734863","1","5800","PIT@PHI","PHI","PIT","O","Ribs","",""
"16403-25290","RB","Giovani","Bernard","12.100000381469727","2","5700","DEN@CIN","CIN","DEN","","","",""
"16403-45889","WR","Davante","Adams","7.300000190734863","2","5700","DET@GB","GB","DET","","","",""
"16403-46882","RB","Jay","Ajayi","4.5","1","5700","CLE@MIA","MIA","CLE","","","",""
"16403-40669","WR","Tyler","Boyd","6.099999904632568","2","5700","DEN@CIN","CIN","DEN","","","",""
"16403-6840","RB","Frank","Gore","11.800000190734863","2","5700","SD@IND","IND","SD","","","",""
"16403-29683","WR","Nelson","Agholor","9.949999809265137","2","5600","PIT@PHI","PHI","PIT","","","",""
"16403-25272","TE","Eric","Ebron","10.199999809265137","2","5600","DET@GB","DET","GB","Q","Back","",""
"16403-11864","RB","Chris","Ivory","12.513333129882813","15","5600","BAL@JAC","JAC","BAL","Q","Illness","",""
"16403-14905","WR","Kamar","Aiken","1.2000000476837158","2","5600","BAL@JAC","BAL","JAC","","","",""
"16403-11495","WR","Brandon","LaFell","8.25","2","5600","DEN@CIN","CIN","DEN","","","",""
"16403-6768","WR","Eddie","Royal","13.449999809265137","2","5600","CHI@DAL","CHI","DAL","","","",""
"16403-22848","QB","Austin","Davis","7.393333435058594","3","5500","DEN@CIN","DEN","CIN","","","",""
"16403-14288","WR","Torrey","Smith","7.650000095367432","2","5500","SF@SEA","SF","SEA","","","",""
"16403-33244","WR","Eli","Rogers","8.149999618530273","2","5500","PIT@PHI","PIT","PHI","","","",""
"16403-31241","WR","Sammie","Coates","8.949999809265137","2","5500","PIT@PHI","PIT","PHI","","","",""
"16403-27405","QB","Landry","Jones","3.7171429225376675","7","5500","PIT@PHI","PIT","PHI","","","",""
"16403-39280","RB","Derrick","Henry","5.400000095367432","2","5500","OAK@TEN","TEN","OAK","","","",""
"16403-33557","TE","Tyler","Eifert","12.73076923076923","13","5500","DEN@CIN","CIN","DEN","D","Ankle","",""
"16403-11500","QB","Colt","McCoy","8.819999694824219","1","5500","WAS@NYG","WAS","NYG","","","",""
"16403-6808","QB","Matt","Moore","0.36000001430511475","1","5500","CLE@MIA","MIA","CLE","","","",""
"16403-7844","QB","Chad","Henne","0","0","5500","BAL@JAC","JAC","BAL","","","",""
"16403-33463","QB","Paxton","Lynch","0","0","5500","DEN@CIN","DEN","CIN","","","",""
"16403-28677","QB","Matt","McGloin","5.340000152587891","2","5500","OAK@TEN","OAK","TEN","","","",""
"16403-6535","WR","Kenny","Britt","10.550000190734863","2","5400","LA@TB","LA","TB","","","",""
"16403-14292","TE","Jordan","Cameron","7.5","2","5400","CLE@MIA","MIA","CLE","","","",""
